YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2015,1,AL,"Combined Heat and Power, Electric Power",Total,"599,088"
2015,1,AL,"Combined Heat and Power, Electric Power",Coal,0
2015,1,AL,"Combined Heat and Power, Electric Power",Natural Gas,"580,122"
2015,1,AL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"18,966"
2015,1,AL,"Electric Generators, Independent Power Producers",Total,"2,963,238"
2015,1,AL,"Electric Generators, Independent Power Producers",Natural Gas,"2,956,015"
2015,1,AL,"Electric Generators, Independent Power Producers",Petroleum,"3,257"
2015,1,AL,"Electric Generators, Independent Power Producers",Other Biomass,"3,967"
2015,1,AL,"Electric Generators, Electric Utilities",Total,"9,610,637"
2015,1,AL,"Electric Generators, Electric Utilities",Coal,"3,039,782"
2015,1,AL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"1,245,566"
2015,1,AL,"Electric Generators, Electric Utilities",Natural Gas,"1,455,449"
2015,1,AL,"Electric Generators, Electric Utilities",Nuclear,"3,859,942"
2015,1,AL,"Electric Generators, Electric Utilities",Petroleum,"9,898"
2015,1,AL,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2015,1,AR,Total Electric Power Industry,Total,"4,536,976"
2015,1,AR,Total Electric Power Industry,Coal,"1,626,944"
2015,1,AR,Total Electric Power Industry,Pumped Storage,429
2015,1,AR,Total Electric Power Industry,Hydroelectric Conventional,"206,759"
2015,1,AR,Total Electric Power Industry,Natural Gas,"1,355,542"
2015,1,AR,Total Electric Power Industry,Nuclear,"1,209,164"
2015,1,AR,Total Electric Power Industry,Other,"1,995"
2015,1,AR,Total Electric Power Industry,Petroleum,"6,150"
2015,1,AR,Total Electric Power Industry,Other Biomass,"5,970"
2015,1,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,"124,023"
2015,1,AR,"Combined Heat and Power, Industrial Power",Total,"163,524"
2015,1,AR,"Combined Heat and Power, Industrial Power",Coal,"5,848"
2015,1,AR,"Combined Heat and Power, Industrial Power",Natural Gas,"31,387"
2015,1,AR,"Combined Heat and Power, Industrial Power",Other,"1,995"
2015,1,AR,"Combined Heat and Power, Industrial Power",Petroleum,270
2015,1,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"124,023"
2015,1,AR,"Combined Heat and Power, Commercial Power",Total,531
2015,1,AR,"Combined Heat and Power, Commercial Power",Natural Gas,191
2015,1,AR,"Combined Heat and Power, Commercial Power",Other Biomass,340
2015,1,AR,"Combined Heat and Power, Electric Power",Total,"125,449"
2015,1,AR,"Combined Heat and Power, Electric Power",Natural Gas,"125,449"
2015,1,AR,"Combined Heat and Power, Electric Power",Petroleum,0
2015,1,AR,"Combined Heat and Power, Electric Power",Other Biomass,0
2015,1,AR,"Electric Generators, Independent Power Producers",Total,"1,010,891"
2015,1,AR,"Electric Generators, Independent Power Producers",Coal,"46,539"
2015,1,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"3,175"
2015,1,AR,"Electric Generators, Independent Power Producers",Natural Gas,"952,615"
2015,1,AR,"Electric Generators, Independent Power Producers",Petroleum,"2,932"
2015,1,AR,"Electric Generators, Independent Power Producers",Other Biomass,"5,630"
2015,1,AR,"Electric Generators, Electric Utilities",Total,"3,236,582"
2015,1,AR,"Electric Generators, Electric Utilities",Coal,"1,574,557"
2015,1,AR,"Electric Generators, Electric Utilities",Pumped Storage,429
2015,1,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"203,584"
2015,1,AR,"Electric Generators, Electric Utilities",Natural Gas,"245,900"
2015,1,AR,"Electric Generators, Electric Utilities",Nuclear,"1,209,164"
2015,1,AR,"Electric Generators, Electric Utilities",Petroleum,"2,947"
2015,1,AZ,Total Electric Power Industry,Total,"8,410,407"
2015,1,AZ,Total Electric Power Industry,Coal,"3,203,003"
2015,1,AZ,Total Electric Power Industry,Pumped Storage,"-3,320"
2015,1,AZ,Total Electric Power Industry,Hydroelectric Conventional,"534,985"
2015,1,AZ,Total Electric Power Industry,Natural Gas,"1,507,623"
2015,1,AZ,Total Electric Power Industry,Nuclear,"2,973,590"
2015,1,AZ,Total Electric Power Industry,Petroleum,"6,002"
2015,1,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,"152,850"
2015,1,AZ,Total Electric Power Industry,Other Biomass,"4,564"
2015,1,AZ,Total Electric Power Industry,Wind,"15,993"
2015,1,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,"15,116"
2015,1,AZ,"Combined Heat and Power, Commercial Power",Total,"6,782"
2015,1,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,"5,829"
2015,1,AZ,"Combined Heat and Power, Commercial Power",Petroleum,3
2015,1,AZ,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,951
2015,1,AZ,"Combined Heat and Power, Electric Power",Total,0
2015,1,AZ,"Combined Heat and Power, Electric Power",Natural Gas,0
2015,1,AZ,"Combined Heat and Power, Electric Power",Petroleum,0
2015,1,AZ,"Electric Generators, Independent Power Producers",Total,"934,540"
2015,1,AZ,"Electric Generators, Independent Power Producers",Natural Gas,"772,933"
2015,1,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"127,004"
2015,1,AZ,"Electric Generators, Independent Power Producers",Other Biomass,"3,494"
2015,1,AZ,"Electric Generators, Independent Power Producers",Wind,"15,993"
2015,1,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"15,116"
2015,1,AZ,"Electric Generators, Electric Utilities",Total,"7,469,084"
2015,1,AZ,"Electric Generators, Electric Utilities",Coal,"3,203,003"
2015,1,AZ,"Electric Generators, Electric Utilities",Pumped Storage,"-3,320"
2015,1,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"534,985"
2015,1,AZ,"Electric Generators, Electric Utilities",Natural Gas,"728,861"
2015,1,AZ,"Electric Generators, Electric Utilities",Nuclear,"2,973,590"
2015,1,AZ,"Electric Generators, Electric Utilities",Petroleum,"5,999"
2015,1,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"24,895"
2015,1,AZ,"Electric Generators, Electric Utilities",Other Biomass,"1,070"
2015,1,CA,Total Electric Power Industry,Total,"14,246,533"
2015,1,CA,Total Electric Power Industry,Coal,"27,126"
2015,1,CA,Total Electric Power Industry,Geothermal,"1,042,149"
2015,1,CA,Total Electric Power Industry,Pumped Storage,"-85,216"
2015,1,CA,Total Electric Power Industry,Hydroelectric Conventional,"853,659"
2015,1,CA,Total Electric Power Industry,Natural Gas,"9,167,535"
2015,1,CA,Total Electric Power Industry,Nuclear,"1,563,700"
2015,1,CA,Total Electric Power Industry,Other Gases,"180,377"
2015,1,CA,Total Electric Power Industry,Other,"65,911"
2015,1,CA,Total Electric Power Industry,Petroleum,"4,490"
2015,1,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"680,347"
2015,1,CA,Total Electric Power Industry,Other Biomass,"245,941"
2015,1,CA,Total Electric Power Industry,Wind,"187,213"
2015,1,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,"313,302"
2015,1,CA,"Combined Heat and Power, Industrial Power",Total,"1,153,909"
2015,1,CA,"Combined Heat and Power, Industrial Power",Coal,"27,126"
2015,1,CA,"Combined Heat and Power, Industrial Power",Natural Gas,"860,849"
2015,1,CA,"Combined Heat and Power, Industrial Power",Other Gases,"180,377"
2015,1,CA,"Combined Heat and Power, Industrial Power",Other,"50,777"
2015,1,CA,"Combined Heat and Power, Industrial Power",Petroleum,107
2015,1,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,200
2015,1,CA,"Combined Heat and Power, Industrial Power",Other Biomass,468
2015,1,CA,"Combined Heat and Power, Industrial Power",Wind,61
2015,1,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"33,944"
2015,1,CA,"Combined Heat and Power, Commercial Power",Total,"238,260"
2015,1,CA,"Combined Heat and Power, Commercial Power",Pumped Storage,0
2015,1,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,214
2015,1,CA,"Combined Heat and Power, Commercial Power",Natural Gas,"151,619"
2015,1,CA,"Combined Heat and Power, Commercial Power",Petroleum,18
2015,1,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,"4,379"
2015,1,CA,"Combined Heat and Power, Commercial Power",Other Biomass,"81,946"
2015,1,CA,"Combined Heat and Power, Commercial Power",Wind,83
2015,1,CA,"Combined Heat and Power, Electric Power",Total,"1,559,065"
2015,1,CA,"Combined Heat and Power, Electric Power",Coal,0
2015,1,CA,"Combined Heat and Power, Electric Power",Natural Gas,"1,468,208"
2015,1,CA,"Combined Heat and Power, Electric Power",Other,"5,957"
2015,1,CA,"Combined Heat and Power, Electric Power",Petroleum,0
2015,1,CA,"Combined Heat and Power, Electric Power",Other Biomass,"14,009"
2015,1,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"70,890"
2015,1,CA,"Electric Generators, Independent Power Producers",Total,"5,658,069"
2015,1,CA,"Electric Generators, Independent Power Producers",Geothermal,"971,139"
2015,1,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"39,386"
2015,1,CA,"Electric Generators, Independent Power Producers",Natural Gas,"3,463,088"
2015,1,CA,"Electric Generators, Independent Power Producers",Other,"9,284"
2015,1,CA,"Electric Generators, Independent Power Producers",Petroleum,"1,751"
2015,1,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"656,053"
2015,1,CA,"Electric Generators, Independent Power Producers",Other Biomass,"129,207"
2015,1,CA,"Electric Generators, Independent Power Producers",Wind,"179,694"
2015,1,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"208,467"
2015,1,CA,"Electric Generators, Electric Utilities",Total,"5,637,229"
2015,1,CA,"Electric Generators, Electric Utilities",Geothermal,"71,010"
2015,1,CA,"Electric Generators, Electric Utilities",Pumped Storage,"-85,216"
2015,1,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"814,059"
2015,1,CA,"Electric Generators, Electric Utilities",Natural Gas,"3,223,771"
2015,1,CA,"Electric Generators, Electric Utilities",Nuclear,"1,563,700"
2015,1,CA,"Electric Generators, Electric Utilities",Other,-107
2015,1,CA,"Electric Generators, Electric Utilities",Petroleum,"2,613"
2015,1,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"19,714"
2015,1,CA,"Electric Generators, Electric Utilities",Other Biomass,"20,310"
2015,1,CA,"Electric Generators, Electric Utilities",Wind,"7,375"
2015,1,CO,Total Electric Power Industry,Total,"4,682,754"
2015,1,CO,Total Electric Power Industry,Coal,"2,881,382"
2015,1,CO,Total Electric Power Industry,Pumped Storage,"-29,183"
2015,1,CO,Total Electric Power Industry,Hydroelectric Conventional,"203,227"
2015,1,CO,Total Electric Power Industry,Natural Gas,"839,184"
2015,1,CO,Total Electric Power Industry,Other,"3,652"
2015,1,CO,Total Electric Power Industry,Petroleum,647
2015,1,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,"11,846"
2015,1,CO,Total Electric Power Industry,Other Biomass,"6,583"
2015,1,CO,Total Electric Power Industry,Wind,"765,415"
2015,1,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2015,1,CO,"Combined Heat and Power, Industrial Power",Total,"5,161"
2015,1,CO,"Combined Heat and Power, Industrial Power",Coal,749
2015,1,CO,"Combined Heat and Power, Industrial Power",Natural Gas,"1,345"
2015,1,CO,"Combined Heat and Power, Industrial Power",Other,"2,783"
2015,1,CO,"Combined Heat and Power, Industrial Power",Petroleum,3
2015,1,CO,"Combined Heat and Power, Industrial Power",Wind,281
2015,1,CO,"Combined Heat and Power, Commercial Power",Total,"1,839"
2015,1,CO,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,813
2015,1,CO,"Combined Heat and Power, Commercial Power",Natural Gas,0
2015,1,CO,"Combined Heat and Power, Commercial Power",Petroleum,0
2015,1,CO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,634
2015,1,CO,"Combined Heat and Power, Commercial Power",Wind,391
2015,1,CO,"Combined Heat and Power, Electric Power",Total,"17,077"
2015,1,CO,"Combined Heat and Power, Electric Power",Coal,"1,894"
2015,1,CO,"Combined Heat and Power, Electric Power",Natural Gas,"12,265"
2015,1,CO,"Combined Heat and Power, Electric Power",Petroleum,0
2015,1,CO,"Combined Heat and Power, Electric Power",Other Biomass,"2,919"
2015,1,CO,"Electric Generators, Independent Power Producers",Total,"973,527"
2015,1,CO,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"23,097"
2015,1,CO,"Electric Generators, Independent Power Producers",Natural Gas,"184,144"
2015,1,CO,"Electric Generators, Independent Power Producers",Other,869
2015,1,CO,"Electric Generators, Independent Power Producers",Petroleum,115
2015,1,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"11,211"
2015,1,CO,"Electric Generators, Independent Power Producers",Other Biomass,"3,665"
2015,1,CO,"Electric Generators, Independent Power Producers",Wind,"750,426"
2015,1,CO,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2015,1,CO,"Electric Generators, Electric Utilities",Total,"3,685,150"
2015,1,CO,"Electric Generators, Electric Utilities",Coal,"2,878,739"
2015,1,CO,"Electric Generators, Electric Utilities",Pumped Storage,"-29,183"
2015,1,CO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"179,317"
2015,1,CO,"Electric Generators, Electric Utilities",Natural Gas,"641,431"
2015,1,CO,"Electric Generators, Electric Utilities",Petroleum,529
2015,1,CO,"Electric Generators, Electric Utilities",Wind,"14,316"
2015,1,CO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2015,1,CT,Total Electric Power Industry,Total,"3,502,333"
2015,1,CT,Total Electric Power Industry,Coal,"205,360"
2015,1,CT,Total Electric Power Industry,Pumped Storage,"1,982"
2015,1,CT,Total Electric Power Industry,Hydroelectric Conventional,"29,305"
2015,1,CT,Total Electric Power Industry,Natural Gas,"1,573,674"
2015,1,CT,Total Electric Power Industry,Nuclear,"1,569,302"
2015,1,CT,Total Electric Power Industry,Other,"46,564"
2015,1,CT,Total Electric Power Industry,Petroleum,"11,600"
2015,1,CT,Total Electric Power Industry,Solar Thermal and Photovoltaic,828
2015,1,CT,Total Electric Power Industry,Other Biomass,"50,028"
2015,1,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,"13,690"
2015,1,CT,"Combined Heat and Power, Industrial Power",Total,"44,599"
2015,1,CT,"Combined Heat and Power, Industrial Power",Natural Gas,"44,309"
2015,1,CT,"Combined Heat and Power, Industrial Power",Petroleum,290
2015,1,CT,"Combined Heat and Power, Commercial Power",Total,"38,131"
2015,1,CT,"Combined Heat and Power, Commercial Power",Natural Gas,"34,965"
2015,1,CT,"Combined Heat and Power, Commercial Power",Other,"1,351"
2015,1,CT,"Combined Heat and Power, Commercial Power",Petroleum,396
2015,1,CT,"Combined Heat and Power, Commercial Power",Other Biomass,"1,406"
2015,1,CT,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,13
2015,1,CT,"Combined Heat and Power, Electric Power",Total,"11,224"
2015,1,CT,"Combined Heat and Power, Electric Power",Natural Gas,"10,632"
2015,1,CT,"Combined Heat and Power, Electric Power",Petroleum,592
2015,1,CT,"Electric Generators, Independent Power Producers",Total,"3,405,733"
2015,1,CT,"Electric Generators, Independent Power Producers",Coal,"205,360"
2015,1,CT,"Electric Generators, Independent Power Producers",Pumped Storage,"1,982"
2015,1,CT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"26,974"
2015,1,CT,"Electric Generators, Independent Power Producers",Natural Gas,"1,483,769"
2015,1,CT,"Electric Generators, Independent Power Producers",Nuclear,"1,569,302"
2015,1,CT,"Electric Generators, Independent Power Producers",Other,"45,213"
2015,1,CT,"Electric Generators, Independent Power Producers",Petroleum,"10,007"
2015,1,CT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,828
2015,1,CT,"Electric Generators, Independent Power Producers",Other Biomass,"48,622"
2015,1,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"13,677"
2015,1,CT,"Electric Generators, Electric Utilities",Total,"2,645"
2015,1,CT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"2,330"
2015,1,CT,"Electric Generators, Electric Utilities",Natural Gas,0
2015,1,CT,"Electric Generators, Electric Utilities",Petroleum,315
2015,1,CT,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,0
2015,1,CT,"Electric Generators, Electric Utilities",Other Biomass,0
2015,1,DC,Total Electric Power Industry,Total,"1,713"
2015,1,DC,Total Electric Power Industry,Natural Gas,"1,699"
2015,1,DC,Total Electric Power Industry,Petroleum,14
2015,1,DC,"Combined Heat and Power, Commercial Power",Total,"1,713"
2015,1,DC,"Combined Heat and Power, Commercial Power",Natural Gas,"1,699"
2015,1,DC,"Combined Heat and Power, Commercial Power",Petroleum,14
2015,1,DE,Total Electric Power Industry,Total,"656,855"
2015,1,DE,Total Electric Power Industry,Coal,"118,006"
2015,1,DE,Total Electric Power Industry,Natural Gas,"483,223"
2015,1,DE,Total Electric Power Industry,Other Gases,"12,268"
2015,1,DE,Total Electric Power Industry,Petroleum,"33,947"
2015,1,DE,Total Electric Power Industry,Solar Thermal and Photovoltaic,"2,498"
2015,1,DE,Total Electric Power Industry,Other Biomass,"6,335"
2015,1,DE,Total Electric Power Industry,Wind,577
2015,1,DE,"Combined Heat and Power, Industrial Power",Total,"96,192"
2015,1,DE,"Combined Heat and Power, Industrial Power",Natural Gas,"82,605"
2015,1,DE,"Combined Heat and Power, Industrial Power",Other Gases,"12,268"
2015,1,DE,"Combined Heat and Power, Industrial Power",Petroleum,0
2015,1,DE,"Combined Heat and Power, Industrial Power",Other Biomass,"1,319"
2015,1,DE,"Combined Heat and Power, Commercial Power",Total,634
2015,1,DE,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,56
2015,1,DE,"Combined Heat and Power, Commercial Power",Wind,577
2015,1,DE,"Combined Heat and Power, Electric Power",Total,"5,870"
2015,1,DE,"Combined Heat and Power, Electric Power",Coal,0
2015,1,DE,"Combined Heat and Power, Electric Power",Natural Gas,"5,337"
2015,1,DE,"Combined Heat and Power, Electric Power",Petroleum,533
2015,1,DE,"Electric Generators, Independent Power Producers",Total,"550,347"
2015,1,DE,"Electric Generators, Independent Power Producers",Coal,"118,006"
2015,1,DE,"Electric Generators, Independent Power Producers",Natural Gas,"392,506"
2015,1,DE,"Electric Generators, Independent Power Producers",Petroleum,"32,720"
2015,1,DE,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"2,100"
2015,1,DE,"Electric Generators, Independent Power Producers",Other Biomass,"5,015"
2015,1,DE,"Electric Generators, Electric Utilities",Total,"3,811"
2015,1,DE,"Electric Generators, Electric Utilities",Natural Gas,"2,775"
2015,1,DE,"Electric Generators, Electric Utilities",Petroleum,694
2015,1,DE,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,342
2015,1,FL,Total Electric Power Industry,Total,"17,985,573"
2015,1,FL,Total Electric Power Industry,Coal,"3,093,236"
2015,1,FL,Total Electric Power Industry,Hydroelectric Conventional,"20,767"
2015,1,FL,Total Electric Power Industry,Natural Gas,"11,226,246"
2015,1,FL,Total Electric Power Industry,Nuclear,"2,733,822"
2015,1,FL,Total Electric Power Industry,Other Gases,165
2015,1,FL,Total Electric Power Industry,Other,"253,030"
2015,1,FL,Total Electric Power Industry,Petroleum,"218,645"
2015,1,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,"11,645"
2015,1,FL,Total Electric Power Industry,Other Biomass,"205,184"
2015,1,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,"222,833"
2015,1,FL,"Combined Heat and Power, Industrial Power",Total,"455,193"
2015,1,FL,"Combined Heat and Power, Industrial Power",Coal,"16,407"
2015,1,FL,"Combined Heat and Power, Industrial Power",Natural Gas,"105,727"
2015,1,FL,"Combined Heat and Power, Industrial Power",Other Gases,165
2015,1,FL,"Combined Heat and Power, Industrial Power",Other,"139,022"
2015,1,FL,"Combined Heat and Power, Industrial Power",Petroleum,"1,653"
2015,1,FL,"Combined Heat and Power, Industrial Power",Other Biomass,"39,002"
2015,1,FL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"153,218"
2015,1,FL,"Combined Heat and Power, Commercial Power",Total,"6,240"
2015,1,FL,"Combined Heat and Power, Commercial Power",Natural Gas,"2,364"
2015,1,FL,"Combined Heat and Power, Commercial Power",Petroleum,0
2015,1,FL,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,88
2015,1,FL,"Combined Heat and Power, Commercial Power",Other Biomass,"3,788"
2015,1,FL,"Combined Heat and Power, Electric Power",Total,"201,607"
2015,1,FL,"Combined Heat and Power, Electric Power",Coal,0
2015,1,FL,"Combined Heat and Power, Electric Power",Natural Gas,"183,308"
2015,1,FL,"Combined Heat and Power, Electric Power",Petroleum,1
2015,1,FL,"Combined Heat and Power, Electric Power",Other Biomass,"18,298"
2015,1,FL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2015,1,FL,"Electric Generators, Independent Power Producers",Total,"538,640"
2015,1,FL,"Electric Generators, Independent Power Producers",Coal,0
2015,1,FL,"Electric Generators, Independent Power Producers",Natural Gas,"217,762"
2015,1,FL,"Electric Generators, Independent Power Producers",Other,"114,008"
2015,1,FL,"Electric Generators, Independent Power Producers",Petroleum,175
2015,1,FL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"2,334"
2015,1,FL,"Electric Generators, Independent Power Producers",Other Biomass,"134,745"
2015,1,FL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"69,615"
2015,1,FL,"Electric Generators, Electric Utilities",Total,"16,783,893"
2015,1,FL,"Electric Generators, Electric Utilities",Coal,"3,076,829"
2015,1,FL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"20,767"
2015,1,FL,"Electric Generators, Electric Utilities",Natural Gas,"10,717,084"
2015,1,FL,"Electric Generators, Electric Utilities",Nuclear,"2,733,822"
2015,1,FL,"Electric Generators, Electric Utilities",Petroleum,"216,816"
2015,1,FL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"9,223"
2015,1,FL,"Electric Generators, Electric Utilities",Other Biomass,"9,351"
2015,1,GA,Total Electric Power Industry,Total,"10,953,439"
2015,1,GA,Total Electric Power Industry,Coal,"3,008,920"
2015,1,GA,Total Electric Power Industry,Pumped Storage,"-83,546"
2015,1,GA,Total Electric Power Industry,Hydroelectric Conventional,"272,675"
2015,1,GA,Total Electric Power Industry,Natural Gas,"4,321,364"
2015,1,GA,Total Electric Power Industry,Nuclear,"2,979,307"
2015,1,GA,Total Electric Power Industry,Other,402
2015,1,GA,Total Electric Power Industry,Petroleum,"51,355"
2015,1,GA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"7,721"
2015,1,GA,Total Electric Power Industry,Other Biomass,"21,820"
2015,1,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,"373,421"
2015,1,GA,"Combined Heat and Power, Industrial Power",Total,"430,771"
2015,1,GA,"Combined Heat and Power, Industrial Power",Coal,"32,347"
2015,1,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"1,943"
2015,1,GA,"Combined Heat and Power, Industrial Power",Natural Gas,"33,856"
2015,1,GA,"Combined Heat and Power, Industrial Power",Other,402
2015,1,GA,"Combined Heat and Power, Industrial Power",Petroleum,"15,464"
2015,1,GA,"Combined Heat and Power, Industrial Power",Other Biomass,"10,059"
2015,1,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"336,700"
2015,1,GA,"Combined Heat and Power, Commercial Power",Total,"1,743"
2015,1,GA,"Combined Heat and Power, Commercial Power",Natural Gas,0
2015,1,GA,"Combined Heat and Power, Commercial Power",Petroleum,772
2015,1,GA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,198
2015,1,GA,"Combined Heat and Power, Commercial Power",Other Biomass,773
