YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2010,1,AK,Total Electric Power Industry,Coal,"58,575"
2010,1,AK,Total Electric Power Industry,Petroleum,"123,598"
2010,1,AK,Total Electric Power Industry,Natural Gas,"360,405"
2010,1,AK,Total Electric Power Industry,Hydroelectric Conventional,"133,765"
2010,1,AK,Total Electric Power Industry,Wind,416
2010,1,AK,Total Electric Power Industry,Other Biomass,386
2010,1,AK,Total Electric Power Industry,Other,0
2010,1,AK,Total Electric Power Industry,Total,"677,145"
2010,1,AK,"Electric Generators, Electric Utilities",Coal,"18,778"
2010,1,AK,"Electric Generators, Electric Utilities",Petroleum,"116,736"
2010,1,AK,"Electric Generators, Electric Utilities",Natural Gas,"354,078"
2010,1,AK,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"133,765"
2010,1,AK,"Electric Generators, Electric Utilities",Wind,416
2010,1,AK,"Electric Generators, Electric Utilities",Other,0
2010,1,AK,"Electric Generators, Electric Utilities",Total,"623,773"
2010,1,AK,"Electric Generators, Independent Power Producers",Other,0
2010,1,AK,"Electric Generators, Independent Power Producers",Total,0
2010,1,AK,"Combined Heat and Power, Electric Power",Coal,"17,360"
2010,1,AK,"Combined Heat and Power, Electric Power",Total,"17,360"
2010,1,AK,"Combined Heat and Power, Commercial Power",Coal,"22,437"
2010,1,AK,"Combined Heat and Power, Commercial Power",Petroleum,946
2010,1,AK,"Combined Heat and Power, Commercial Power",Natural Gas,120
2010,1,AK,"Combined Heat and Power, Commercial Power",Total,"23,503"
2010,1,AK,"Combined Heat and Power, Industrial Power",Petroleum,"5,915"
2010,1,AK,"Combined Heat and Power, Industrial Power",Natural Gas,"6,206"
2010,1,AK,"Combined Heat and Power, Industrial Power",Other Biomass,386
2010,1,AK,"Combined Heat and Power, Industrial Power",Total,"12,508"
2010,1,AL,Total Electric Power Industry,Coal,"5,634,357"
2010,1,AL,Total Electric Power Industry,Petroleum,"37,323"
2010,1,AL,Total Electric Power Industry,Natural Gas,"2,838,445"
2010,1,AL,Total Electric Power Industry,Other Gases,"17,708"
2010,1,AL,Total Electric Power Industry,Nuclear,"3,611,804"
2010,1,AL,Total Electric Power Industry,Hydroelectric Conventional,"1,412,517"
2010,1,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,"217,636"
2010,1,AL,Total Electric Power Industry,Other Biomass,"1,094"
2010,1,AL,Total Electric Power Industry,Other,"21,514"
2010,1,AL,Total Electric Power Industry,Total,"13,792,398"
2010,1,AL,"Electric Generators, Electric Utilities",Coal,"5,572,403"
2010,1,AL,"Electric Generators, Electric Utilities",Petroleum,"15,405"
2010,1,AL,"Electric Generators, Electric Utilities",Natural Gas,"1,141,243"
2010,1,AL,"Electric Generators, Electric Utilities",Nuclear,"3,611,804"
2010,1,AL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"1,412,517"
2010,1,AL,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2010,1,AL,"Electric Generators, Electric Utilities",Other Biomass,137
2010,1,AL,"Electric Generators, Electric Utilities",Total,"11,753,509"
2010,1,AL,"Electric Generators, Independent Power Producers",Petroleum,"11,900"
2010,1,AL,"Electric Generators, Independent Power Producers",Natural Gas,"1,321,342"
2010,1,AL,"Electric Generators, Independent Power Producers",Total,"1,333,242"
2010,1,AL,"Combined Heat and Power, Electric Power",Coal,"13,021"
2010,1,AL,"Combined Heat and Power, Electric Power",Natural Gas,"298,407"
2010,1,AL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"20,944"
2010,1,AL,"Combined Heat and Power, Electric Power",Total,"332,372"
2010,1,AL,"Combined Heat and Power, Industrial Power",Coal,"48,932"
2010,1,AL,"Combined Heat and Power, Industrial Power",Petroleum,"10,018"
2010,1,AL,"Combined Heat and Power, Industrial Power",Natural Gas,"77,453"
2010,1,AL,"Combined Heat and Power, Industrial Power",Other Gases,"17,708"
2010,1,AL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"196,692"
2010,1,AL,"Combined Heat and Power, Industrial Power",Other Biomass,957
2010,1,AL,"Combined Heat and Power, Industrial Power",Other,"21,514"
2010,1,AL,"Combined Heat and Power, Industrial Power",Total,"373,275"
2010,1,AR,Total Electric Power Industry,Coal,"2,326,729"
2010,1,AR,Total Electric Power Industry,Petroleum,"13,264"
2010,1,AR,Total Electric Power Industry,Natural Gas,"997,506"
2010,1,AR,Total Electric Power Industry,Nuclear,"1,390,277"
2010,1,AR,Total Electric Power Industry,Hydroelectric Conventional,"638,394"
2010,1,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,"119,658"
2010,1,AR,Total Electric Power Industry,Other Biomass,"3,438"
2010,1,AR,Total Electric Power Industry,Pumped Storage,0
2010,1,AR,Total Electric Power Industry,Other,"3,156"
2010,1,AR,Total Electric Power Industry,Total,"5,492,422"
2010,1,AR,"Electric Generators, Electric Utilities",Coal,"2,317,069"
2010,1,AR,"Electric Generators, Electric Utilities",Petroleum,"12,737"
2010,1,AR,"Electric Generators, Electric Utilities",Natural Gas,"172,439"
2010,1,AR,"Electric Generators, Electric Utilities",Nuclear,"1,390,277"
2010,1,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"629,292"
2010,1,AR,"Electric Generators, Electric Utilities",Pumped Storage,0
2010,1,AR,"Electric Generators, Electric Utilities",Total,"4,521,813"
2010,1,AR,"Electric Generators, Independent Power Producers",Natural Gas,"711,768"
2010,1,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"9,103"
2010,1,AR,"Electric Generators, Independent Power Producers",Other Biomass,"3,011"
2010,1,AR,"Electric Generators, Independent Power Producers",Total,"723,882"
2010,1,AR,"Combined Heat and Power, Electric Power",Petroleum,0
2010,1,AR,"Combined Heat and Power, Electric Power",Natural Gas,"83,354"
2010,1,AR,"Combined Heat and Power, Electric Power",Other Biomass,27
2010,1,AR,"Combined Heat and Power, Electric Power",Total,"83,381"
2010,1,AR,"Combined Heat and Power, Commercial Power",Natural Gas,79
2010,1,AR,"Combined Heat and Power, Commercial Power",Other Biomass,400
2010,1,AR,"Combined Heat and Power, Commercial Power",Total,479
2010,1,AR,"Combined Heat and Power, Industrial Power",Coal,"9,660"
2010,1,AR,"Combined Heat and Power, Industrial Power",Petroleum,527
2010,1,AR,"Combined Heat and Power, Industrial Power",Natural Gas,"29,866"
2010,1,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"119,658"
2010,1,AR,"Combined Heat and Power, Industrial Power",Other Biomass,0
2010,1,AR,"Combined Heat and Power, Industrial Power",Other,"3,156"
2010,1,AR,"Combined Heat and Power, Industrial Power",Total,"162,867"
2010,1,AZ,Total Electric Power Industry,Coal,"3,926,517"
2010,1,AZ,Total Electric Power Industry,Petroleum,"5,661"
2010,1,AZ,Total Electric Power Industry,Natural Gas,"1,201,305"
2010,1,AZ,Total Electric Power Industry,Nuclear,"2,934,812"
2010,1,AZ,Total Electric Power Industry,Hydroelectric Conventional,"553,840"
2010,1,AZ,Total Electric Power Industry,Wind,"5,970"
2010,1,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,96
2010,1,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,"13,458"
2010,1,AZ,Total Electric Power Industry,Other Biomass,"2,274"
2010,1,AZ,Total Electric Power Industry,Pumped Storage,"-1,515"
2010,1,AZ,Total Electric Power Industry,Other,239
2010,1,AZ,Total Electric Power Industry,Total,"8,642,656"
2010,1,AZ,"Electric Generators, Electric Utilities",Coal,"3,909,063"
2010,1,AZ,"Electric Generators, Electric Utilities",Petroleum,"5,480"
2010,1,AZ,"Electric Generators, Electric Utilities",Natural Gas,"313,440"
2010,1,AZ,"Electric Generators, Electric Utilities",Nuclear,"2,934,812"
2010,1,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"553,840"
2010,1,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,81
2010,1,AZ,"Electric Generators, Electric Utilities",Other Biomass,"1,952"
2010,1,AZ,"Electric Generators, Electric Utilities",Pumped Storage,"-1,515"
2010,1,AZ,"Electric Generators, Electric Utilities",Total,"7,717,153"
2010,1,AZ,"Electric Generators, Independent Power Producers",Natural Gas,"869,468"
2010,1,AZ,"Electric Generators, Independent Power Producers",Wind,"5,970"
2010,1,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,15
2010,1,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"13,458"
2010,1,AZ,"Electric Generators, Independent Power Producers",Other,239
2010,1,AZ,"Electric Generators, Independent Power Producers",Total,"889,149"
2010,1,AZ,"Combined Heat and Power, Electric Power",Natural Gas,"15,450"
2010,1,AZ,"Combined Heat and Power, Electric Power",Total,"15,450"
2010,1,AZ,"Combined Heat and Power, Commercial Power",Petroleum,4
2010,1,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,"2,736"
2010,1,AZ,"Combined Heat and Power, Commercial Power",Other Biomass,322
2010,1,AZ,"Combined Heat and Power, Commercial Power",Total,"3,063"
2010,1,AZ,"Combined Heat and Power, Industrial Power",Coal,"17,454"
2010,1,AZ,"Combined Heat and Power, Industrial Power",Petroleum,176
2010,1,AZ,"Combined Heat and Power, Industrial Power",Natural Gas,211
2010,1,AZ,"Combined Heat and Power, Industrial Power",Total,"17,841"
2010,1,CA,Total Electric Power Industry,Coal,"195,230"
2010,1,CA,Total Electric Power Industry,Petroleum,"94,709"
2010,1,CA,Total Electric Power Industry,Natural Gas,"9,876,675"
2010,1,CA,Total Electric Power Industry,Other Gases,"139,408"
2010,1,CA,Total Electric Power Industry,Nuclear,"2,383,969"
2010,1,CA,Total Electric Power Industry,Hydroelectric Conventional,"1,327,387"
2010,1,CA,Total Electric Power Industry,Wind,"150,142"
2010,1,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"2,152"
2010,1,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,"304,943"
2010,1,CA,Total Electric Power Industry,Geothermal,"1,103,646"
2010,1,CA,Total Electric Power Industry,Other Biomass,"208,386"
2010,1,CA,Total Electric Power Industry,Pumped Storage,"-60,324"
2010,1,CA,Total Electric Power Industry,Other,"77,327"
2010,1,CA,Total Electric Power Industry,Total,"15,803,650"
2010,1,CA,"Electric Generators, Electric Utilities",Petroleum,"3,593"
2010,1,CA,"Electric Generators, Electric Utilities",Natural Gas,"2,657,205"
2010,1,CA,"Electric Generators, Electric Utilities",Other Gases,"5,521"
2010,1,CA,"Electric Generators, Electric Utilities",Nuclear,"2,383,969"
2010,1,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"1,271,422"
2010,1,CA,"Electric Generators, Electric Utilities",Wind,"12,724"
2010,1,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,69
2010,1,CA,"Electric Generators, Electric Utilities",Geothermal,"76,056"
2010,1,CA,"Electric Generators, Electric Utilities",Other Biomass,"16,154"
2010,1,CA,"Electric Generators, Electric Utilities",Pumped Storage,"-60,324"
2010,1,CA,"Electric Generators, Electric Utilities",Total,"6,366,388"
2010,1,CA,"Electric Generators, Independent Power Producers",Coal,0
2010,1,CA,"Electric Generators, Independent Power Producers",Petroleum,"74,950"
2010,1,CA,"Electric Generators, Independent Power Producers",Natural Gas,"4,247,895"
2010,1,CA,"Electric Generators, Independent Power Producers",Other Gases,0
2010,1,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"55,699"
2010,1,CA,"Electric Generators, Independent Power Producers",Wind,"137,419"
2010,1,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"2,083"
2010,1,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"236,184"
2010,1,CA,"Electric Generators, Independent Power Producers",Geothermal,"1,027,590"
2010,1,CA,"Electric Generators, Independent Power Producers",Other Biomass,"139,797"
2010,1,CA,"Electric Generators, Independent Power Producers",Other,"8,036"
2010,1,CA,"Electric Generators, Independent Power Producers",Total,"5,929,652"
2010,1,CA,"Combined Heat and Power, Electric Power",Coal,"163,032"
2010,1,CA,"Combined Heat and Power, Electric Power",Petroleum,"15,994"
2010,1,CA,"Combined Heat and Power, Electric Power",Natural Gas,"1,685,280"
2010,1,CA,"Combined Heat and Power, Electric Power",Other Gases,0
2010,1,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"22,583"
2010,1,CA,"Combined Heat and Power, Electric Power",Other Biomass,"17,761"
2010,1,CA,"Combined Heat and Power, Electric Power",Other,"10,662"
2010,1,CA,"Combined Heat and Power, Electric Power",Total,"1,915,313"
2010,1,CA,"Combined Heat and Power, Commercial Power",Petroleum,29
2010,1,CA,"Combined Heat and Power, Commercial Power",Natural Gas,"162,095"
2010,1,CA,"Combined Heat and Power, Commercial Power",Other Gases,0
2010,1,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,266
2010,1,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,0
2010,1,CA,"Combined Heat and Power, Commercial Power",Other Biomass,"34,675"
2010,1,CA,"Combined Heat and Power, Commercial Power",Other,0
2010,1,CA,"Combined Heat and Power, Commercial Power",Total,"197,065"
2010,1,CA,"Combined Heat and Power, Industrial Power",Coal,"32,198"
2010,1,CA,"Combined Heat and Power, Industrial Power",Petroleum,143
2010,1,CA,"Combined Heat and Power, Industrial Power",Natural Gas,"1,124,201"
2010,1,CA,"Combined Heat and Power, Industrial Power",Other Gases,"133,887"
2010,1,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"46,176"
2010,1,CA,"Combined Heat and Power, Industrial Power",Other,"58,628"
2010,1,CA,"Combined Heat and Power, Industrial Power",Total,"1,395,233"
2010,1,CO,Total Electric Power Industry,Coal,"3,059,270"
2010,1,CO,Total Electric Power Industry,Petroleum,"3,015"
2010,1,CO,Total Electric Power Industry,Natural Gas,"1,064,705"
2010,1,CO,Total Electric Power Industry,Other Gases,0
2010,1,CO,Total Electric Power Industry,Hydroelectric Conventional,"165,985"
2010,1,CO,Total Electric Power Industry,Wind,"249,033"
2010,1,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,437
2010,1,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2010,1,CO,Total Electric Power Industry,Other Biomass,"4,642"
2010,1,CO,Total Electric Power Industry,Pumped Storage,-892
2010,1,CO,Total Electric Power Industry,Other,"4,590"
2010,1,CO,Total Electric Power Industry,Total,"4,550,784"
2010,1,CO,"Electric Generators, Electric Utilities",Coal,"3,043,478"
2010,1,CO,"Electric Generators, Electric Utilities",Petroleum,"3,014"
2010,1,CO,"Electric Generators, Electric Utilities",Natural Gas,"358,773"
2010,1,CO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"150,497"
2010,1,CO,"Electric Generators, Electric Utilities",Wind,"4,346"
2010,1,CO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2010,1,CO,"Electric Generators, Electric Utilities",Pumped Storage,-892
2010,1,CO,"Electric Generators, Electric Utilities",Total,"3,559,216"
2010,1,CO,"Electric Generators, Independent Power Producers",Petroleum,0
2010,1,CO,"Electric Generators, Independent Power Producers",Natural Gas,"621,781"
2010,1,CO,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"15,489"
2010,1,CO,"Electric Generators, Independent Power Producers",Wind,"244,687"
2010,1,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,437
2010,1,CO,"Electric Generators, Independent Power Producers",Other Biomass,"1,574"
2010,1,CO,"Electric Generators, Independent Power Producers",Other,"1,468"
2010,1,CO,"Electric Generators, Independent Power Producers",Total,"885,435"
2010,1,CO,"Combined Heat and Power, Electric Power",Coal,"15,792"
2010,1,CO,"Combined Heat and Power, Electric Power",Petroleum,0
2010,1,CO,"Combined Heat and Power, Electric Power",Natural Gas,"82,890"
2010,1,CO,"Combined Heat and Power, Electric Power",Other Gases,0
2010,1,CO,"Combined Heat and Power, Electric Power",Other Biomass,"3,068"
2010,1,CO,"Combined Heat and Power, Electric Power",Total,"101,749"
2010,1,CO,"Combined Heat and Power, Commercial Power",Petroleum,0
2010,1,CO,"Combined Heat and Power, Commercial Power",Natural Gas,0
2010,1,CO,"Combined Heat and Power, Commercial Power",Wind,0
2010,1,CO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,0
2010,1,CO,"Combined Heat and Power, Commercial Power",Total,0
2010,1,CO,"Combined Heat and Power, Industrial Power",Petroleum,1
2010,1,CO,"Combined Heat and Power, Industrial Power",Natural Gas,"1,261"
2010,1,CO,"Combined Heat and Power, Industrial Power",Wind,0
2010,1,CO,"Combined Heat and Power, Industrial Power",Other,"3,122"
2010,1,CO,"Combined Heat and Power, Industrial Power",Total,"4,384"
2010,1,CT,Total Electric Power Industry,Coal,"357,527"
2010,1,CT,Total Electric Power Industry,Petroleum,"8,918"
2010,1,CT,Total Electric Power Industry,Natural Gas,"943,847"
2010,1,CT,Total Electric Power Industry,Other Gases,0
2010,1,CT,Total Electric Power Industry,Nuclear,"1,403,129"
2010,1,CT,Total Electric Power Industry,Hydroelectric Conventional,"35,335"
2010,1,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,34
2010,1,CT,Total Electric Power Industry,Other Biomass,"55,395"
2010,1,CT,Total Electric Power Industry,Pumped Storage,"1,192"
2010,1,CT,Total Electric Power Industry,Other,"56,640"
2010,1,CT,Total Electric Power Industry,Total,"2,862,016"
2010,1,CT,"Electric Generators, Electric Utilities",Petroleum,144
2010,1,CT,"Electric Generators, Electric Utilities",Natural Gas,"2,189"
2010,1,CT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"2,916"
2010,1,CT,"Electric Generators, Electric Utilities",Total,"5,249"
2010,1,CT,"Electric Generators, Independent Power Producers",Coal,"225,374"
2010,1,CT,"Electric Generators, Independent Power Producers",Petroleum,"7,903"
2010,1,CT,"Electric Generators, Independent Power Producers",Natural Gas,"881,205"
2010,1,CT,"Electric Generators, Independent Power Producers",Other Gases,0
2010,1,CT,"Electric Generators, Independent Power Producers",Nuclear,"1,403,129"
2010,1,CT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"32,419"
2010,1,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,34
2010,1,CT,"Electric Generators, Independent Power Producers",Other Biomass,"55,395"
2010,1,CT,"Electric Generators, Independent Power Producers",Pumped Storage,"1,192"
2010,1,CT,"Electric Generators, Independent Power Producers",Other,"55,595"
2010,1,CT,"Electric Generators, Independent Power Producers",Total,"2,662,246"
2010,1,CT,"Combined Heat and Power, Electric Power",Coal,"132,153"
2010,1,CT,"Combined Heat and Power, Electric Power",Petroleum,448
2010,1,CT,"Combined Heat and Power, Electric Power",Natural Gas,"29,484"
2010,1,CT,"Combined Heat and Power, Electric Power",Total,"162,086"
2010,1,CT,"Combined Heat and Power, Commercial Power",Petroleum,0
2010,1,CT,"Combined Heat and Power, Commercial Power",Natural Gas,"5,638"
2010,1,CT,"Combined Heat and Power, Commercial Power",Total,"5,638"
2010,1,CT,"Combined Heat and Power, Industrial Power",Petroleum,422
2010,1,CT,"Combined Heat and Power, Industrial Power",Natural Gas,"25,331"
2010,1,CT,"Combined Heat and Power, Industrial Power",Other,"1,044"
2010,1,CT,"Combined Heat and Power, Industrial Power",Total,"26,797"
2010,1,DC,Total Electric Power Industry,Petroleum,0
2010,1,DC,Total Electric Power Industry,Total,0
2010,1,DC,"Electric Generators, Independent Power Producers",Petroleum,0
2010,1,DC,"Electric Generators, Independent Power Producers",Total,0
2010,1,DE,Total Electric Power Industry,Coal,"461,575"
2010,1,DE,Total Electric Power Industry,Petroleum,"10,448"
2010,1,DE,Total Electric Power Industry,Natural Gas,"105,611"
2010,1,DE,Total Electric Power Industry,Other Gases,0
2010,1,DE,Total Electric Power Industry,Wind,0
2010,1,DE,Total Electric Power Industry,Other Biomass,"10,414"
2010,1,DE,Total Electric Power Industry,Other,0
2010,1,DE,Total Electric Power Industry,Total,"588,048"
2010,1,DE,"Electric Generators, Electric Utilities",Petroleum,154
2010,1,DE,"Electric Generators, Electric Utilities",Natural Gas,"1,095"
2010,1,DE,"Electric Generators, Electric Utilities",Total,"1,250"
2010,1,DE,"Electric Generators, Independent Power Producers",Coal,"398,118"
2010,1,DE,"Electric Generators, Independent Power Producers",Petroleum,"9,743"
2010,1,DE,"Electric Generators, Independent Power Producers",Natural Gas,"102,656"
2010,1,DE,"Electric Generators, Independent Power Producers",Wind,0
2010,1,DE,"Electric Generators, Independent Power Producers",Other Biomass,"3,429"
2010,1,DE,"Electric Generators, Independent Power Producers",Total,"513,945"
2010,1,DE,"Combined Heat and Power, Electric Power",Coal,"63,457"
2010,1,DE,"Combined Heat and Power, Electric Power",Petroleum,551
2010,1,DE,"Combined Heat and Power, Electric Power",Natural Gas,"1,859"
2010,1,DE,"Combined Heat and Power, Electric Power",Other Biomass,"6,985"
2010,1,DE,"Combined Heat and Power, Electric Power",Total,"72,853"
2010,1,DE,"Combined Heat and Power, Industrial Power",Petroleum,0
2010,1,DE,"Combined Heat and Power, Industrial Power",Natural Gas,0
2010,1,DE,"Combined Heat and Power, Industrial Power",Other Gases,0
2010,1,DE,"Combined Heat and Power, Industrial Power",Other,0
2010,1,DE,"Combined Heat and Power, Industrial Power",Total,0
2010,1,FL,Total Electric Power Industry,Coal,"5,730,203"
2010,1,FL,Total Electric Power Industry,Petroleum,"1,659,955"
2010,1,FL,Total Electric Power Industry,Natural Gas,"9,075,286"
2010,1,FL,Total Electric Power Industry,Other Gases,255
2010,1,FL,Total Electric Power Industry,Nuclear,"2,286,306"
2010,1,FL,Total Electric Power Industry,Hydroelectric Conventional,"24,829"
2010,1,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,"3,526"
2010,1,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,"162,681"
2010,1,FL,Total Electric Power Industry,Other Biomass,"227,533"
2010,1,FL,Total Electric Power Industry,Other,"248,443"
2010,1,FL,Total Electric Power Industry,Total,"19,419,016"
2010,1,FL,"Electric Generators, Electric Utilities",Coal,"5,324,831"
2010,1,FL,"Electric Generators, Electric Utilities",Petroleum,"1,515,474"
2010,1,FL,"Electric Generators, Electric Utilities",Natural Gas,"8,302,252"
2010,1,FL,"Electric Generators, Electric Utilities",Nuclear,"2,286,306"
2010,1,FL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"24,829"
2010,1,FL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"3,526"
2010,1,FL,"Electric Generators, Electric Utilities",Other Biomass,"4,920"
2010,1,FL,"Electric Generators, Electric Utilities",Total,"17,462,138"
2010,1,FL,"Electric Generators, Independent Power Producers",Petroleum,"137,151"
2010,1,FL,"Electric Generators, Independent Power Producers",Natural Gas,"418,407"
2010,1,FL,"Electric Generators, Independent Power Producers",Other Gases,1
2010,1,FL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,0
2010,1,FL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"19,548"
2010,1,FL,"Electric Generators, Independent Power Producers",Other Biomass,"162,252"
2010,1,FL,"Electric Generators, Independent Power Producers",Other,"113,758"
2010,1,FL,"Electric Generators, Independent Power Producers",Total,"851,116"
2010,1,FL,"Combined Heat and Power, Electric Power",Coal,"373,652"
2010,1,FL,"Combined Heat and Power, Electric Power",Petroleum,597
2010,1,FL,"Combined Heat and Power, Electric Power",Natural Gas,"225,931"
2010,1,FL,"Combined Heat and Power, Electric Power",Other Gases,0
2010,1,FL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"9,606"
2010,1,FL,"Combined Heat and Power, Electric Power",Other Biomass,"20,312"
2010,1,FL,"Combined Heat and Power, Electric Power",Other,0
2010,1,FL,"Combined Heat and Power, Electric Power",Total,"630,099"
2010,1,FL,"Combined Heat and Power, Commercial Power",Petroleum,0
2010,1,FL,"Combined Heat and Power, Commercial Power",Natural Gas,"2,004"
2010,1,FL,"Combined Heat and Power, Commercial Power",Other Biomass,"3,834"
2010,1,FL,"Combined Heat and Power, Commercial Power",Total,"5,838"
2010,1,FL,"Combined Heat and Power, Industrial Power",Coal,"31,720"
2010,1,FL,"Combined Heat and Power, Industrial Power",Petroleum,"6,733"
2010,1,FL,"Combined Heat and Power, Industrial Power",Natural Gas,"126,692"
2010,1,FL,"Combined Heat and Power, Industrial Power",Other Gases,254
2010,1,FL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"133,527"
2010,1,FL,"Combined Heat and Power, Industrial Power",Other Biomass,"36,215"
2010,1,FL,"Combined Heat and Power, Industrial Power",Other,"134,685"
2010,1,FL,"Combined Heat and Power, Industrial Power",Total,"469,825"
2010,1,GA,Total Electric Power Industry,Coal,"6,581,814"
2010,1,GA,Total Electric Power Industry,Petroleum,"87,738"
2010,1,GA,Total Electric Power Industry,Natural Gas,"1,719,502"
2010,1,GA,Total Electric Power Industry,Nuclear,"3,088,250"
2010,1,GA,Total Electric Power Industry,Hydroelectric Conventional,"400,526"
2010,1,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,"251,955"
2010,1,GA,Total Electric Power Industry,Other Biomass,"9,688"
2010,1,GA,Total Electric Power Industry,Pumped Storage,"9,901"
2010,1,GA,Total Electric Power Industry,Other,"3,199"
2010,1,GA,Total Electric Power Industry,Total,"12,152,573"
2010,1,GA,"Electric Generators, Electric Utilities",Coal,"6,506,722"
2010,1,GA,"Electric Generators, Electric Utilities",Petroleum,"15,970"
2010,1,GA,"Electric Generators, Electric Utilities",Natural Gas,"870,656"
2010,1,GA,"Electric Generators, Electric Utilities",Nuclear,"3,088,250"
2010,1,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"396,566"
2010,1,GA,"Electric Generators, Electric Utilities",Pumped Storage,"9,901"
2010,1,GA,"Electric Generators, Electric Utilities",Total,"10,888,065"
2010,1,GA,"Electric Generators, Independent Power Producers",Petroleum,"5,891"
2010,1,GA,"Electric Generators, Independent Power Producers",Natural Gas,"802,611"
2010,1,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"1,296"
2010,1,GA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,585
2010,1,GA,"Electric Generators, Independent Power Producers",Other Biomass,"4,828"
2010,1,GA,"Electric Generators, Independent Power Producers",Other,0
2010,1,GA,"Electric Generators, Independent Power Producers",Total,"815,211"
2010,1,GA,"Combined Heat and Power, Electric Power",Petroleum,"7,346"
2010,1,GA,"Combined Heat and Power, Electric Power",Natural Gas,"3,482"
2010,1,GA,"Combined Heat and Power, Electric Power",Total,"10,828"
2010,1,GA,"Combined Heat and Power, Commercial Power",Petroleum,633
2010,1,GA,"Combined Heat and Power, Commercial Power",Natural Gas,0
2010,1,GA,"Combined Heat and Power, Commercial Power",Other Biomass,"1,538"
2010,1,GA,"Combined Heat and Power, Commercial Power",Total,"2,171"
2010,1,GA,"Combined Heat and Power, Industrial Power",Coal,"75,092"
2010,1,GA,"Combined Heat and Power, Industrial Power",Petroleum,"57,898"
2010,1,GA,"Combined Heat and Power, Industrial Power",Natural Gas,"42,753"
2010,1,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"2,664"
2010,1,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"251,370"
2010,1,GA,"Combined Heat and Power, Industrial Power",Other Biomass,"3,322"
2010,1,GA,"Combined Heat and Power, Industrial Power",Other,"3,199"
2010,1,GA,"Combined Heat and Power, Industrial Power",Total,"436,298"
2010,1,HI,Total Electric Power Industry,Coal,"139,356"
2010,1,HI,Total Electric Power Industry,Petroleum,"680,328"
2010,1,HI,Total Electric Power Industry,Other Gases,"1,770"
