YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2013,1,AK,Total Electric Power Industry,Total,"640,200"
2013,1,AK,Total Electric Power Industry,Coal,"59,029"
2013,1,AK,Total Electric Power Industry,Hydroelectric Conventional,"129,987"
2013,1,AK,Total Electric Power Industry,Natural Gas,"345,357"
2013,1,AK,Total Electric Power Industry,Other,-16
2013,1,AK,Total Electric Power Industry,Other Biomass,"2,618"
2013,1,AK,Total Electric Power Industry,Petroleum,"95,149"
2013,1,AK,Total Electric Power Industry,Wind,"8,077"
2013,1,AK,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2013,1,AK,"Electric Generators, Independent Power Producers",Total,"2,579"
2013,1,AK,"Electric Generators, Independent Power Producers",Wind,"2,579"
2013,1,AK,"Electric Generators, Electric Utilities",Total,"580,432"
2013,1,AK,"Electric Generators, Electric Utilities",Coal,"16,505"
2013,1,AK,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"129,987"
2013,1,AK,"Electric Generators, Electric Utilities",Natural Gas,"338,822"
2013,1,AK,"Electric Generators, Electric Utilities",Other,-16
2013,1,AK,"Electric Generators, Electric Utilities",Petroleum,"89,635"
2013,1,AK,"Electric Generators, Electric Utilities",Wind,"5,498"
2013,1,AK,"Combined Heat and Power, Industrial Power",Total,"11,482"
2013,1,AK,"Combined Heat and Power, Industrial Power",Natural Gas,"6,021"
2013,1,AK,"Combined Heat and Power, Industrial Power",Other Biomass,327
2013,1,AK,"Combined Heat and Power, Industrial Power",Petroleum,"5,134"
2013,1,AK,"Combined Heat and Power, Electric Power",Total,"18,068"
2013,1,AK,"Combined Heat and Power, Electric Power",Coal,"18,068"
2013,1,AK,"Combined Heat and Power, Electric Power",Other Biomass,0
2013,1,AK,"Combined Heat and Power, Electric Power",Petroleum,0
2013,1,AK,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2013,1,AK,"Combined Heat and Power, Commercial Power",Total,"27,640"
2013,1,AK,"Combined Heat and Power, Commercial Power",Coal,"24,456"
2013,1,AK,"Combined Heat and Power, Commercial Power",Natural Gas,513
2013,1,AK,"Combined Heat and Power, Commercial Power",Other Biomass,"2,291"
2013,1,AK,"Combined Heat and Power, Commercial Power",Petroleum,380
2013,1,AK,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2013,1,AL,Total Electric Power Industry,Total,"12,877,588"
2013,1,AL,Total Electric Power Industry,Coal,"3,558,451"
2013,1,AL,Total Electric Power Industry,Hydroelectric Conventional,"1,458,415"
2013,1,AL,Total Electric Power Industry,Natural Gas,"3,750,663"
2013,1,AL,Total Electric Power Industry,Nuclear,"3,824,937"
2013,1,AL,Total Electric Power Industry,Other,214
2013,1,AL,Total Electric Power Industry,Other Biomass,369
2013,1,AL,Total Electric Power Industry,Other Gases,"20,228"
2013,1,AL,Total Electric Power Industry,Petroleum,"9,998"
2013,1,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,"254,313"
2013,1,AL,"Electric Generators, Independent Power Producers",Total,"2,055,476"
2013,1,AL,"Electric Generators, Independent Power Producers",Natural Gas,"2,055,179"
2013,1,AL,"Electric Generators, Independent Power Producers",Other Biomass,206
2013,1,AL,"Electric Generators, Independent Power Producers",Petroleum,90
2013,1,AL,"Electric Generators, Electric Utilities",Total,"10,045,938"
2013,1,AL,"Electric Generators, Electric Utilities",Coal,"3,540,711"
2013,1,AL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"1,458,415"
2013,1,AL,"Electric Generators, Electric Utilities",Natural Gas,"1,213,257"
2013,1,AL,"Electric Generators, Electric Utilities",Nuclear,"3,824,937"
2013,1,AL,"Electric Generators, Electric Utilities",Petroleum,"8,618"
2013,1,AL,"Combined Heat and Power, Industrial Power",Total,"387,753"
2013,1,AL,"Combined Heat and Power, Industrial Power",Coal,"17,740"
2013,1,AL,"Combined Heat and Power, Industrial Power",Natural Gas,"107,862"
2013,1,AL,"Combined Heat and Power, Industrial Power",Other,214
2013,1,AL,"Combined Heat and Power, Industrial Power",Other Biomass,162
2013,1,AL,"Combined Heat and Power, Industrial Power",Other Gases,"20,228"
2013,1,AL,"Combined Heat and Power, Industrial Power",Petroleum,"1,290"
2013,1,AL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"240,255"
2013,1,AL,"Combined Heat and Power, Electric Power",Total,"388,422"
2013,1,AL,"Combined Heat and Power, Electric Power",Coal,0
2013,1,AL,"Combined Heat and Power, Electric Power",Natural Gas,"374,365"
2013,1,AL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"14,057"
2013,1,AR,Total Electric Power Industry,Total,"5,649,549"
2013,1,AR,Total Electric Power Industry,Coal,"2,717,870"
2013,1,AR,Total Electric Power Industry,Hydroelectric Conventional,"108,029"
2013,1,AR,Total Electric Power Industry,Natural Gas,"1,276,886"
2013,1,AR,Total Electric Power Industry,Nuclear,"1,388,982"
2013,1,AR,Total Electric Power Industry,Other,"2,958"
2013,1,AR,Total Electric Power Industry,Other Biomass,"9,958"
2013,1,AR,Total Electric Power Industry,Petroleum,"2,981"
2013,1,AR,Total Electric Power Industry,Pumped Storage,764
2013,1,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,"141,121"
2013,1,AR,"Electric Generators, Independent Power Producers",Total,"762,405"
2013,1,AR,"Electric Generators, Independent Power Producers",Coal,"167,302"
2013,1,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"1,888"
2013,1,AR,"Electric Generators, Independent Power Producers",Natural Gas,"585,344"
2013,1,AR,"Electric Generators, Independent Power Producers",Other Biomass,"5,643"
2013,1,AR,"Electric Generators, Independent Power Producers",Petroleum,"2,228"
2013,1,AR,"Electric Generators, Electric Utilities",Total,"4,553,459"
2013,1,AR,"Electric Generators, Electric Utilities",Coal,"2,539,974"
2013,1,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"106,142"
2013,1,AR,"Electric Generators, Electric Utilities",Natural Gas,"516,946"
2013,1,AR,"Electric Generators, Electric Utilities",Nuclear,"1,388,982"
2013,1,AR,"Electric Generators, Electric Utilities",Petroleum,651
2013,1,AR,"Electric Generators, Electric Utilities",Pumped Storage,764
2013,1,AR,"Combined Heat and Power, Industrial Power",Total,"182,902"
2013,1,AR,"Combined Heat and Power, Industrial Power",Coal,"10,594"
2013,1,AR,"Combined Heat and Power, Industrial Power",Natural Gas,"28,127"
2013,1,AR,"Combined Heat and Power, Industrial Power",Other,"2,958"
2013,1,AR,"Combined Heat and Power, Industrial Power",Other Biomass,0
2013,1,AR,"Combined Heat and Power, Industrial Power",Petroleum,102
2013,1,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"141,121"
2013,1,AR,"Combined Heat and Power, Electric Power",Total,"150,183"
2013,1,AR,"Combined Heat and Power, Electric Power",Natural Gas,"146,364"
2013,1,AR,"Combined Heat and Power, Electric Power",Other Biomass,"3,819"
2013,1,AR,"Combined Heat and Power, Commercial Power",Total,600
2013,1,AR,"Combined Heat and Power, Commercial Power",Natural Gas,105
2013,1,AR,"Combined Heat and Power, Commercial Power",Other Biomass,495
2013,1,AZ,Total Electric Power Industry,Total,"8,809,568"
2013,1,AZ,Total Electric Power Industry,Coal,"3,755,047"
2013,1,AZ,Total Electric Power Industry,Hydroelectric Conventional,"554,553"
2013,1,AZ,Total Electric Power Industry,Natural Gas,"1,497,395"
2013,1,AZ,Total Electric Power Industry,Nuclear,"2,859,327"
2013,1,AZ,Total Electric Power Industry,Other,179
2013,1,AZ,Total Electric Power Industry,Other Biomass,"5,638"
2013,1,AZ,Total Electric Power Industry,Petroleum,"3,546"
2013,1,AZ,Total Electric Power Industry,Pumped Storage,"1,416"
2013,1,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,"91,628"
2013,1,AZ,Total Electric Power Industry,Wind,"31,273"
2013,1,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,"9,566"
2013,1,AZ,"Electric Generators, Independent Power Producers",Total,"904,707"
2013,1,AZ,"Electric Generators, Independent Power Producers",Natural Gas,"778,980"
2013,1,AZ,"Electric Generators, Independent Power Producers",Other,179
2013,1,AZ,"Electric Generators, Independent Power Producers",Other Biomass,"3,506"
2013,1,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"81,203"
2013,1,AZ,"Electric Generators, Independent Power Producers",Wind,"31,273"
2013,1,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"9,566"
2013,1,AZ,"Electric Generators, Electric Utilities",Total,"7,880,948"
2013,1,AZ,"Electric Generators, Electric Utilities",Coal,"3,755,047"
2013,1,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"554,553"
2013,1,AZ,"Electric Generators, Electric Utilities",Natural Gas,"695,376"
2013,1,AZ,"Electric Generators, Electric Utilities",Nuclear,"2,859,327"
2013,1,AZ,"Electric Generators, Electric Utilities",Other Biomass,"2,132"
2013,1,AZ,"Electric Generators, Electric Utilities",Petroleum,"3,543"
2013,1,AZ,"Electric Generators, Electric Utilities",Pumped Storage,"1,416"
2013,1,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"9,555"
2013,1,AZ,"Combined Heat and Power, Electric Power",Total,"16,088"
2013,1,AZ,"Combined Heat and Power, Electric Power",Natural Gas,"16,088"
2013,1,AZ,"Combined Heat and Power, Electric Power",Petroleum,0
2013,1,AZ,"Combined Heat and Power, Commercial Power",Total,"7,825"
2013,1,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,"6,951"
2013,1,AZ,"Combined Heat and Power, Commercial Power",Other Biomass,0
2013,1,AZ,"Combined Heat and Power, Commercial Power",Petroleum,3
2013,1,AZ,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,871
2013,1,CA,Total Electric Power Industry,Total,"15,458,493"
2013,1,CA,Total Electric Power Industry,Coal,"65,338"
2013,1,CA,Total Electric Power Industry,Geothermal,"1,068,250"
2013,1,CA,Total Electric Power Industry,Hydroelectric Conventional,"1,693,727"
2013,1,CA,Total Electric Power Industry,Natural Gas,"9,693,411"
2013,1,CA,Total Electric Power Industry,Nuclear,"1,672,507"
2013,1,CA,Total Electric Power Industry,Other,"78,202"
2013,1,CA,Total Electric Power Industry,Other Biomass,"237,409"
2013,1,CA,Total Electric Power Industry,Other Gases,"110,424"
2013,1,CA,Total Electric Power Industry,Petroleum,"2,845"
2013,1,CA,Total Electric Power Industry,Pumped Storage,"-32,630"
2013,1,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"64,636"
2013,1,CA,Total Electric Power Industry,Wind,"482,260"
2013,1,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,"322,114"
2013,1,CA,"Electric Generators, Independent Power Producers",Total,"5,816,572"
2013,1,CA,"Electric Generators, Independent Power Producers",Geothermal,"967,816"
2013,1,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"72,117"
2013,1,CA,"Electric Generators, Independent Power Producers",Natural Gas,"3,907,820"
2013,1,CA,"Electric Generators, Independent Power Producers",Other,"9,729"
2013,1,CA,"Electric Generators, Independent Power Producers",Other Biomass,"114,675"
2013,1,CA,"Electric Generators, Independent Power Producers",Petroleum,135
2013,1,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"57,688"
2013,1,CA,"Electric Generators, Independent Power Producers",Wind,"457,009"
2013,1,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"229,584"
2013,1,CA,"Electric Generators, Electric Utilities",Total,"6,625,465"
2013,1,CA,"Electric Generators, Electric Utilities",Geothermal,"73,938"
2013,1,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"1,621,234"
2013,1,CA,"Electric Generators, Electric Utilities",Natural Gas,"3,239,726"
2013,1,CA,"Electric Generators, Electric Utilities",Nuclear,"1,672,507"
2013,1,CA,"Electric Generators, Electric Utilities",Other,-117
2013,1,CA,"Electric Generators, Electric Utilities",Other Biomass,"17,745"
2013,1,CA,"Electric Generators, Electric Utilities",Other Gases,0
2013,1,CA,"Electric Generators, Electric Utilities",Petroleum,"2,511"
2013,1,CA,"Electric Generators, Electric Utilities",Pumped Storage,"-32,630"
2013,1,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"5,398"
2013,1,CA,"Electric Generators, Electric Utilities",Wind,"25,153"
2013,1,CA,"Combined Heat and Power, Industrial Power",Total,"1,307,660"
2013,1,CA,"Combined Heat and Power, Industrial Power",Coal,"32,860"
2013,1,CA,"Combined Heat and Power, Industrial Power",Natural Gas,"1,060,415"
2013,1,CA,"Combined Heat and Power, Industrial Power",Other,"59,095"
2013,1,CA,"Combined Heat and Power, Industrial Power",Other Biomass,538
2013,1,CA,"Combined Heat and Power, Industrial Power",Other Gases,"110,424"
2013,1,CA,"Combined Heat and Power, Industrial Power",Petroleum,139
2013,1,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,90
2013,1,CA,"Combined Heat and Power, Industrial Power",Wind,60
2013,1,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"44,041"
2013,1,CA,"Combined Heat and Power, Electric Power",Total,"1,475,750"
2013,1,CA,"Combined Heat and Power, Electric Power",Coal,"32,478"
2013,1,CA,"Combined Heat and Power, Electric Power",Geothermal,"26,496"
2013,1,CA,"Combined Heat and Power, Electric Power",Natural Gas,"1,340,162"
2013,1,CA,"Combined Heat and Power, Electric Power",Other,"9,495"
2013,1,CA,"Combined Heat and Power, Electric Power",Other Biomass,"18,629"
2013,1,CA,"Combined Heat and Power, Electric Power",Other Gases,0
2013,1,CA,"Combined Heat and Power, Electric Power",Petroleum,0
2013,1,CA,"Combined Heat and Power, Electric Power",Solar Thermal and Photovoltaic,0
2013,1,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"48,490"
2013,1,CA,"Combined Heat and Power, Commercial Power",Total,"233,046"
2013,1,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,376
2013,1,CA,"Combined Heat and Power, Commercial Power",Natural Gas,"145,289"
2013,1,CA,"Combined Heat and Power, Commercial Power",Other Biomass,"85,822"
2013,1,CA,"Combined Heat and Power, Commercial Power",Petroleum,60
2013,1,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,"1,460"
2013,1,CA,"Combined Heat and Power, Commercial Power",Wind,38
2013,1,CO,Total Electric Power Industry,Total,"4,749,329"
2013,1,CO,Total Electric Power Industry,Coal,"3,111,700"
2013,1,CO,Total Electric Power Industry,Hydroelectric Conventional,"164,210"
2013,1,CO,Total Electric Power Industry,Natural Gas,"807,214"
2013,1,CO,Total Electric Power Industry,Other,"3,336"
2013,1,CO,Total Electric Power Industry,Other Biomass,"6,615"
2013,1,CO,Total Electric Power Industry,Petroleum,"1,485"
2013,1,CO,Total Electric Power Industry,Pumped Storage,"-29,443"
2013,1,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,"14,627"
2013,1,CO,Total Electric Power Industry,Wind,"669,268"
2013,1,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,317
2013,1,CO,"Electric Generators, Independent Power Producers",Total,"846,463"
2013,1,CO,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"7,213"
2013,1,CO,"Electric Generators, Independent Power Producers",Natural Gas,"169,934"
2013,1,CO,"Electric Generators, Independent Power Producers",Other,562
2013,1,CO,"Electric Generators, Independent Power Producers",Other Biomass,"3,671"
2013,1,CO,"Electric Generators, Independent Power Producers",Petroleum,0
2013,1,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"13,803"
2013,1,CO,"Electric Generators, Independent Power Producers",Wind,"651,280"
2013,1,CO,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2013,1,CO,"Electric Generators, Electric Utilities",Total,"3,866,909"
2013,1,CO,"Electric Generators, Electric Utilities",Coal,"3,101,666"
2013,1,CO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"156,026"
2013,1,CO,"Electric Generators, Electric Utilities",Natural Gas,"619,606"
2013,1,CO,"Electric Generators, Electric Utilities",Petroleum,"1,481"
2013,1,CO,"Electric Generators, Electric Utilities",Pumped Storage,"-29,443"
2013,1,CO,"Electric Generators, Electric Utilities",Wind,"17,258"
2013,1,CO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,317
2013,1,CO,"Combined Heat and Power, Industrial Power",Total,"4,904"
2013,1,CO,"Combined Heat and Power, Industrial Power",Coal,661
2013,1,CO,"Combined Heat and Power, Industrial Power",Natural Gas,"1,219"
2013,1,CO,"Combined Heat and Power, Industrial Power",Other,"2,774"
2013,1,CO,"Combined Heat and Power, Industrial Power",Petroleum,4
2013,1,CO,"Combined Heat and Power, Industrial Power",Wind,247
2013,1,CO,"Combined Heat and Power, Electric Power",Total,"28,774"
2013,1,CO,"Combined Heat and Power, Electric Power",Coal,"9,374"
2013,1,CO,"Combined Heat and Power, Electric Power",Natural Gas,"16,456"
2013,1,CO,"Combined Heat and Power, Electric Power",Other Biomass,"2,944"
2013,1,CO,"Combined Heat and Power, Electric Power",Petroleum,0
2013,1,CO,"Combined Heat and Power, Commercial Power",Total,"2,279"
2013,1,CO,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,971
2013,1,CO,"Combined Heat and Power, Commercial Power",Natural Gas,0
2013,1,CO,"Combined Heat and Power, Commercial Power",Petroleum,0
2013,1,CO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,824
2013,1,CO,"Combined Heat and Power, Commercial Power",Wind,484
2013,1,CT,Total Electric Power Industry,Total,"3,218,936"
2013,1,CT,Total Electric Power Industry,Coal,"117,951"
2013,1,CT,Total Electric Power Industry,Hydroelectric Conventional,"34,363"
2013,1,CT,Total Electric Power Industry,Natural Gas,"1,290,954"
2013,1,CT,Total Electric Power Industry,Nuclear,"1,570,408"
2013,1,CT,Total Electric Power Industry,Other,"55,751"
2013,1,CT,Total Electric Power Industry,Other Biomass,"51,264"
2013,1,CT,Total Electric Power Industry,Petroleum,"92,827"
2013,1,CT,Total Electric Power Industry,Pumped Storage,"5,239"
2013,1,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,178
2013,1,CT,"Electric Generators, Independent Power Producers",Total,"3,124,229"
2013,1,CT,"Electric Generators, Independent Power Producers",Coal,"117,951"
2013,1,CT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"31,291"
2013,1,CT,"Electric Generators, Independent Power Producers",Natural Gas,"1,207,322"
2013,1,CT,"Electric Generators, Independent Power Producers",Nuclear,"1,570,408"
2013,1,CT,"Electric Generators, Independent Power Producers",Other,"53,332"
2013,1,CT,"Electric Generators, Independent Power Producers",Other Biomass,"48,746"
2013,1,CT,"Electric Generators, Independent Power Producers",Petroleum,"89,939"
2013,1,CT,"Electric Generators, Independent Power Producers",Pumped Storage,"5,239"
2013,1,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2013,1,CT,"Electric Generators, Electric Utilities",Total,"5,643"
2013,1,CT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"3,072"
2013,1,CT,"Electric Generators, Electric Utilities",Natural Gas,"1,001"
2013,1,CT,"Electric Generators, Electric Utilities",Petroleum,"1,570"
2013,1,CT,"Combined Heat and Power, Industrial Power",Total,"51,443"
2013,1,CT,"Combined Heat and Power, Industrial Power",Natural Gas,"50,920"
2013,1,CT,"Combined Heat and Power, Industrial Power",Other,0
2013,1,CT,"Combined Heat and Power, Industrial Power",Petroleum,523
2013,1,CT,"Combined Heat and Power, Electric Power",Total,"7,932"
2013,1,CT,"Combined Heat and Power, Electric Power",Natural Gas,"7,541"
2013,1,CT,"Combined Heat and Power, Electric Power",Petroleum,391
2013,1,CT,"Combined Heat and Power, Commercial Power",Total,"29,689"
2013,1,CT,"Combined Heat and Power, Commercial Power",Natural Gas,"24,171"
2013,1,CT,"Combined Heat and Power, Commercial Power",Other,"2,419"
2013,1,CT,"Combined Heat and Power, Commercial Power",Other Biomass,"2,517"
2013,1,CT,"Combined Heat and Power, Commercial Power",Petroleum,404
2013,1,CT,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,178
2013,1,DC,Total Electric Power Industry,Total,"5,048"
2013,1,DC,Total Electric Power Industry,Natural Gas,"5,048"
2013,1,DC,Total Electric Power Industry,Petroleum,0
2013,1,DC,"Combined Heat and Power, Commercial Power",Total,"5,048"
2013,1,DC,"Combined Heat and Power, Commercial Power",Natural Gas,"5,048"
2013,1,DC,"Combined Heat and Power, Commercial Power",Petroleum,0
2013,1,DE,Total Electric Power Industry,Total,"491,566"
2013,1,DE,Total Electric Power Industry,Coal,"93,089"
2013,1,DE,Total Electric Power Industry,Natural Gas,"372,974"
2013,1,DE,Total Electric Power Industry,Other Biomass,"5,089"
2013,1,DE,Total Electric Power Industry,Other Gases,"10,427"
2013,1,DE,Total Electric Power Industry,Petroleum,"7,400"
2013,1,DE,Total Electric Power Industry,Solar Thermal and Photovoltaic,"2,038"
2013,1,DE,Total Electric Power Industry,Wind,549
2013,1,DE,"Electric Generators, Independent Power Producers",Total,"399,511"
2013,1,DE,"Electric Generators, Independent Power Producers",Coal,"93,089"
2013,1,DE,"Electric Generators, Independent Power Producers",Natural Gas,"292,098"
2013,1,DE,"Electric Generators, Independent Power Producers",Other Biomass,"5,089"
2013,1,DE,"Electric Generators, Independent Power Producers",Petroleum,"7,197"
2013,1,DE,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"2,038"
2013,1,DE,"Electric Generators, Electric Utilities",Total,"1,577"
2013,1,DE,"Electric Generators, Electric Utilities",Natural Gas,"1,509"
2013,1,DE,"Electric Generators, Electric Utilities",Petroleum,68
2013,1,DE,"Combined Heat and Power, Industrial Power",Total,"90,127"
2013,1,DE,"Combined Heat and Power, Industrial Power",Natural Gas,"79,700"
2013,1,DE,"Combined Heat and Power, Industrial Power",Other Gases,"10,427"
2013,1,DE,"Combined Heat and Power, Industrial Power",Petroleum,0
2013,1,DE,"Combined Heat and Power, Electric Power",Total,-198
2013,1,DE,"Combined Heat and Power, Electric Power",Coal,0
2013,1,DE,"Combined Heat and Power, Electric Power",Natural Gas,-333
2013,1,DE,"Combined Heat and Power, Electric Power",Other Biomass,0
2013,1,DE,"Combined Heat and Power, Electric Power",Petroleum,136
2013,1,DE,"Combined Heat and Power, Commercial Power",Total,549
2013,1,DE,"Combined Heat and Power, Commercial Power",Wind,549
2013,1,FL,Total Electric Power Industry,Total,"16,383,077"
2013,1,FL,Total Electric Power Industry,Coal,"3,255,455"
2013,1,FL,Total Electric Power Industry,Hydroelectric Conventional,"21,788"
2013,1,FL,Total Electric Power Industry,Natural Gas,"10,264,780"
2013,1,FL,Total Electric Power Industry,Nuclear,"2,100,750"
2013,1,FL,Total Electric Power Industry,Other,"291,886"
2013,1,FL,Total Electric Power Industry,Other Biomass,"217,341"
2013,1,FL,Total Electric Power Industry,Other Gases,484
2013,1,FL,Total Electric Power Industry,Petroleum,"35,542"
2013,1,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,"10,979"
2013,1,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,"184,073"
2013,1,FL,"Electric Generators, Independent Power Producers",Total,"552,867"
2013,1,FL,"Electric Generators, Independent Power Producers",Coal,0
2013,1,FL,"Electric Generators, Independent Power Producers",Natural Gas,"241,906"
2013,1,FL,"Electric Generators, Independent Power Producers",Other,"128,197"
2013,1,FL,"Electric Generators, Independent Power Producers",Other Biomass,"152,165"
2013,1,FL,"Electric Generators, Independent Power Producers",Petroleum,-29
2013,1,FL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"2,004"
2013,1,FL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"28,624"
2013,1,FL,"Electric Generators, Electric Utilities",Total,"15,004,334"
2013,1,FL,"Electric Generators, Electric Utilities",Coal,"3,238,110"
2013,1,FL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"21,788"
2013,1,FL,"Electric Generators, Electric Utilities",Natural Gas,"9,593,902"
2013,1,FL,"Electric Generators, Electric Utilities",Nuclear,"2,100,750"
2013,1,FL,"Electric Generators, Electric Utilities",Other Biomass,"7,731"
2013,1,FL,"Electric Generators, Electric Utilities",Petroleum,"33,171"
2013,1,FL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"8,883"
2013,1,FL,"Combined Heat and Power, Industrial Power",Total,"500,083"
2013,1,FL,"Combined Heat and Power, Industrial Power",Coal,"17,345"
2013,1,FL,"Combined Heat and Power, Industrial Power",Natural Gas,"122,806"
2013,1,FL,"Combined Heat and Power, Industrial Power",Other,"163,689"
2013,1,FL,"Combined Heat and Power, Industrial Power",Other Biomass,"37,920"
2013,1,FL,"Combined Heat and Power, Industrial Power",Other Gases,484
2013,1,FL,"Combined Heat and Power, Industrial Power",Petroleum,"2,391"
2013,1,FL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"155,449"
2013,1,FL,"Combined Heat and Power, Electric Power",Total,"320,407"
2013,1,FL,"Combined Heat and Power, Electric Power",Coal,0
2013,1,FL,"Combined Heat and Power, Electric Power",Natural Gas,"303,968"
2013,1,FL,"Combined Heat and Power, Electric Power",Other,0
2013,1,FL,"Combined Heat and Power, Electric Power",Other Biomass,"16,430"
2013,1,FL,"Combined Heat and Power, Electric Power",Petroleum,9
2013,1,FL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2013,1,FL,"Combined Heat and Power, Commercial Power",Total,"5,385"
2013,1,FL,"Combined Heat and Power, Commercial Power",Natural Gas,"2,198"
2013,1,FL,"Combined Heat and Power, Commercial Power",Other Biomass,"3,095"
2013,1,FL,"Combined Heat and Power, Commercial Power",Petroleum,0
2013,1,FL,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,92
2013,1,GA,Total Electric Power Industry,Total,"10,190,250"
2013,1,GA,Total Electric Power Industry,Coal,"3,251,938"
2013,1,GA,Total Electric Power Industry,Hydroelectric Conventional,"231,376"
2013,1,GA,Total Electric Power Industry,Natural Gas,"3,379,467"
2013,1,GA,Total Electric Power Industry,Nuclear,"3,044,603"
2013,1,GA,Total Electric Power Industry,Other,"5,859"
2013,1,GA,Total Electric Power Industry,Other Biomass,"28,736"
2013,1,GA,Total Electric Power Industry,Petroleum,"23,891"
2013,1,GA,Total Electric Power Industry,Pumped Storage,"-55,927"
2013,1,GA,Total Electric Power Industry,Solar Thermal and Photovoltaic,210
2013,1,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,"280,099"
2013,1,GA,"Electric Generators, Independent Power Producers",Total,"941,805"
2013,1,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,846
2013,1,GA,"Electric Generators, Independent Power Producers",Natural Gas,"921,975"
2013,1,GA,"Electric Generators, Independent Power Producers",Other Biomass,"7,485"
2013,1,GA,"Electric Generators, Independent Power Producers",Petroleum,156
2013,1,GA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,66
2013,1,GA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"11,277"
2013,1,GA,"Electric Generators, Electric Utilities",Total,"8,819,412"
2013,1,GA,"Electric Generators, Electric Utilities",Coal,"3,204,353"
2013,1,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"229,074"
2013,1,GA,"Electric Generators, Electric Utilities",Natural Gas,"2,400,240"
2013,1,GA,"Electric Generators, Electric Utilities",Nuclear,"3,044,603"
2013,1,GA,"Electric Generators, Electric Utilities",Other Biomass,0
2013,1,GA,"Electric Generators, Electric Utilities",Petroleum,"-2,930"
2013,1,GA,"Electric Generators, Electric Utilities",Pumped Storage,"-55,927"
