YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2014,1,AK,"Combined Heat and Power, Commercial Power",Other Biomass,"4,337"
2014,1,AK,"Combined Heat and Power, Commercial Power",Petroleum,373
2014,1,AK,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2014,1,AL,Total Electric Power Industry,Total,"14,290,946"
2014,1,AL,Total Electric Power Industry,Coal,"4,489,616"
2014,1,AL,Total Electric Power Industry,Hydroelectric Conventional,"1,344,748"
2014,1,AL,Total Electric Power Industry,Natural Gas,"4,365,823"
2014,1,AL,Total Electric Power Industry,Nuclear,"3,744,647"
2014,1,AL,Total Electric Power Industry,Other,141
2014,1,AL,Total Electric Power Industry,Other Biomass,"1,051"
2014,1,AL,Total Electric Power Industry,Other Gases,"15,782"
2014,1,AL,Total Electric Power Industry,Petroleum,"39,789"
2014,1,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,"289,350"
2014,1,AL,"Electric Generators, Independent Power Producers",Total,"2,460,316"
2014,1,AL,"Electric Generators, Independent Power Producers",Natural Gas,"2,449,624"
2014,1,AL,"Electric Generators, Independent Power Producers",Other Biomass,934
2014,1,AL,"Electric Generators, Independent Power Producers",Petroleum,"9,758"
2014,1,AL,"Electric Generators, Electric Utilities",Total,"10,963,592"
2014,1,AL,"Electric Generators, Electric Utilities",Coal,"4,469,259"
2014,1,AL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"1,344,748"
2014,1,AL,"Electric Generators, Electric Utilities",Natural Gas,"1,382,642"
2014,1,AL,"Electric Generators, Electric Utilities",Nuclear,"3,744,647"
2014,1,AL,"Electric Generators, Electric Utilities",Petroleum,"22,297"
2014,1,AL,"Combined Heat and Power, Industrial Power",Total,"410,295"
2014,1,AL,"Combined Heat and Power, Industrial Power",Coal,"20,357"
2014,1,AL,"Combined Heat and Power, Industrial Power",Natural Gas,"94,544"
2014,1,AL,"Combined Heat and Power, Industrial Power",Other,141
2014,1,AL,"Combined Heat and Power, Industrial Power",Other Biomass,117
2014,1,AL,"Combined Heat and Power, Industrial Power",Other Gases,"15,782"
2014,1,AL,"Combined Heat and Power, Industrial Power",Petroleum,"7,734"
2014,1,AL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"271,619"
2014,1,AL,"Combined Heat and Power, Electric Power",Total,"456,743"
2014,1,AL,"Combined Heat and Power, Electric Power",Coal,0
2014,1,AL,"Combined Heat and Power, Electric Power",Natural Gas,"439,013"
2014,1,AL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"17,730"
2014,1,AR,Total Electric Power Industry,Total,"5,638,767"
2014,1,AR,Total Electric Power Industry,Coal,"3,072,837"
2014,1,AR,Total Electric Power Industry,Hydroelectric Conventional,"286,357"
2014,1,AR,Total Electric Power Industry,Natural Gas,"1,011,247"
2014,1,AR,Total Electric Power Industry,Nuclear,"1,128,306"
2014,1,AR,Total Electric Power Industry,Other,"1,303"
2014,1,AR,Total Electric Power Industry,Other Biomass,"11,101"
2014,1,AR,Total Electric Power Industry,Petroleum,"2,362"
2014,1,AR,Total Electric Power Industry,Pumped Storage,"6,803"
2014,1,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,"118,451"
2014,1,AR,"Electric Generators, Independent Power Producers",Total,"1,258,011"
2014,1,AR,"Electric Generators, Independent Power Producers",Coal,"452,964"
2014,1,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"1,798"
2014,1,AR,"Electric Generators, Independent Power Producers",Natural Gas,"797,819"
2014,1,AR,"Electric Generators, Independent Power Producers",Other Biomass,"4,950"
2014,1,AR,"Electric Generators, Independent Power Producers",Petroleum,481
2014,1,AR,"Electric Generators, Electric Utilities",Total,"4,135,078"
2014,1,AR,"Electric Generators, Electric Utilities",Coal,"2,613,809"
2014,1,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"284,559"
2014,1,AR,"Electric Generators, Electric Utilities",Natural Gas,"100,424"
2014,1,AR,"Electric Generators, Electric Utilities",Nuclear,"1,128,306"
2014,1,AR,"Electric Generators, Electric Utilities",Petroleum,"1,178"
2014,1,AR,"Electric Generators, Electric Utilities",Pumped Storage,"6,803"
2014,1,AR,"Combined Heat and Power, Industrial Power",Total,"160,174"
2014,1,AR,"Combined Heat and Power, Industrial Power",Coal,"6,065"
2014,1,AR,"Combined Heat and Power, Industrial Power",Natural Gas,"33,653"
2014,1,AR,"Combined Heat and Power, Industrial Power",Other,"1,303"
2014,1,AR,"Combined Heat and Power, Industrial Power",Other Biomass,0
2014,1,AR,"Combined Heat and Power, Industrial Power",Petroleum,703
2014,1,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"118,451"
2014,1,AR,"Combined Heat and Power, Electric Power",Total,"84,934"
2014,1,AR,"Combined Heat and Power, Electric Power",Natural Gas,"79,252"
2014,1,AR,"Combined Heat and Power, Electric Power",Other Biomass,"5,682"
2014,1,AR,"Combined Heat and Power, Commercial Power",Total,569
2014,1,AR,"Combined Heat and Power, Commercial Power",Natural Gas,99
2014,1,AR,"Combined Heat and Power, Commercial Power",Other Biomass,470
2014,1,AZ,Total Electric Power Industry,Total,"9,046,791"
2014,1,AZ,Total Electric Power Industry,Coal,"3,916,030"
2014,1,AZ,Total Electric Power Industry,Hydroelectric Conventional,"498,839"
2014,1,AZ,Total Electric Power Industry,Natural Gas,"1,410,173"
2014,1,AZ,Total Electric Power Industry,Nuclear,"2,976,752"
2014,1,AZ,Total Electric Power Industry,Other,0
2014,1,AZ,Total Electric Power Industry,Other Biomass,"5,532"
2014,1,AZ,Total Electric Power Industry,Petroleum,"3,553"
2014,1,AZ,Total Electric Power Industry,Pumped Storage,"6,330"
2014,1,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,"185,579"
2014,1,AZ,Total Electric Power Industry,Wind,"29,082"
2014,1,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,"14,921"
2014,1,AZ,"Electric Generators, Independent Power Producers",Total,"1,045,025"
2014,1,AZ,"Electric Generators, Independent Power Producers",Natural Gas,"833,973"
2014,1,AZ,"Electric Generators, Independent Power Producers",Other,0
2014,1,AZ,"Electric Generators, Independent Power Producers",Other Biomass,"3,440"
2014,1,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"163,609"
2014,1,AZ,"Electric Generators, Independent Power Producers",Wind,"29,082"
2014,1,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"14,921"
2014,1,AZ,"Electric Generators, Electric Utilities",Total,"7,969,552"
2014,1,AZ,"Electric Generators, Electric Utilities",Coal,"3,916,030"
2014,1,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"498,839"
2014,1,AZ,"Electric Generators, Electric Utilities",Natural Gas,"545,107"
2014,1,AZ,"Electric Generators, Electric Utilities",Nuclear,"2,976,752"
2014,1,AZ,"Electric Generators, Electric Utilities",Other Biomass,"2,092"
2014,1,AZ,"Electric Generators, Electric Utilities",Petroleum,"3,550"
2014,1,AZ,"Electric Generators, Electric Utilities",Pumped Storage,"6,330"
2014,1,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"20,852"
2014,1,AZ,"Combined Heat and Power, Electric Power",Total,"18,537"
2014,1,AZ,"Combined Heat and Power, Electric Power",Natural Gas,"18,537"
2014,1,AZ,"Combined Heat and Power, Electric Power",Petroleum,0
2014,1,AZ,"Combined Heat and Power, Commercial Power",Total,"13,677"
2014,1,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,"12,556"
2014,1,AZ,"Combined Heat and Power, Commercial Power",Petroleum,3
2014,1,AZ,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,"1,117"
2014,1,CA,Total Electric Power Industry,Total,"15,662,855"
2014,1,CA,Total Electric Power Industry,Coal,"25,109"
2014,1,CA,Total Electric Power Industry,Geothermal,"1,047,824"
2014,1,CA,Total Electric Power Industry,Hydroelectric Conventional,"811,190"
2014,1,CA,Total Electric Power Industry,Natural Gas,"10,424,212"
2014,1,CA,Total Electric Power Industry,Nuclear,"1,597,319"
2014,1,CA,Total Electric Power Industry,Other,"70,787"
2014,1,CA,Total Electric Power Industry,Other Biomass,"244,434"
2014,1,CA,Total Electric Power Industry,Other Gases,"92,957"
2014,1,CA,Total Electric Power Industry,Petroleum,"5,975"
2014,1,CA,Total Electric Power Industry,Pumped Storage,-220
2014,1,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"388,108"
2014,1,CA,Total Electric Power Industry,Wind,"606,523"
2014,1,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,"348,638"
2014,1,CA,"Electric Generators, Independent Power Producers",Total,"6,900,398"
2014,1,CA,"Electric Generators, Independent Power Producers",Geothermal,"951,413"
2014,1,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"32,341"
2014,1,CA,"Electric Generators, Independent Power Producers",Natural Gas,"4,642,596"
2014,1,CA,"Electric Generators, Independent Power Producers",Other,"9,100"
2014,1,CA,"Electric Generators, Independent Power Producers",Other Biomass,"118,187"
2014,1,CA,"Electric Generators, Independent Power Producers",Petroleum,"2,551"
2014,1,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"358,171"
2014,1,CA,"Electric Generators, Independent Power Producers",Wind,"543,526"
2014,1,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"242,512"
2014,1,CA,"Electric Generators, Electric Utilities",Total,"5,335,881"
2014,1,CA,"Electric Generators, Electric Utilities",Geothermal,"72,388"
2014,1,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"778,769"
2014,1,CA,"Electric Generators, Electric Utilities",Natural Gas,"2,780,873"
2014,1,CA,"Electric Generators, Electric Utilities",Nuclear,"1,597,319"
2014,1,CA,"Electric Generators, Electric Utilities",Other,0
2014,1,CA,"Electric Generators, Electric Utilities",Other Biomass,"16,894"
2014,1,CA,"Electric Generators, Electric Utilities",Other Gases,0
2014,1,CA,"Electric Generators, Electric Utilities",Petroleum,"2,219"
2014,1,CA,"Electric Generators, Electric Utilities",Pumped Storage,-220
2014,1,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"24,848"
2014,1,CA,"Electric Generators, Electric Utilities",Wind,"62,792"
2014,1,CA,"Combined Heat and Power, Industrial Power",Total,"1,365,141"
2014,1,CA,"Combined Heat and Power, Industrial Power",Coal,"24,741"
2014,1,CA,"Combined Heat and Power, Industrial Power",Natural Gas,"1,131,611"
2014,1,CA,"Combined Heat and Power, Industrial Power",Other,"51,568"
2014,1,CA,"Combined Heat and Power, Industrial Power",Other Biomass,528
2014,1,CA,"Combined Heat and Power, Industrial Power",Other Gases,"92,957"
2014,1,CA,"Combined Heat and Power, Industrial Power",Petroleum,232
2014,1,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,272
2014,1,CA,"Combined Heat and Power, Industrial Power",Wind,133
2014,1,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"63,100"
2014,1,CA,"Combined Heat and Power, Electric Power",Total,"1,813,934"
2014,1,CA,"Combined Heat and Power, Electric Power",Coal,368
2014,1,CA,"Combined Heat and Power, Electric Power",Geothermal,"24,023"
2014,1,CA,"Combined Heat and Power, Electric Power",Natural Gas,"1,718,193"
2014,1,CA,"Combined Heat and Power, Electric Power",Other,"10,119"
2014,1,CA,"Combined Heat and Power, Electric Power",Other Biomass,"17,360"
2014,1,CA,"Combined Heat and Power, Electric Power",Other Gases,0
2014,1,CA,"Combined Heat and Power, Electric Power",Petroleum,844
2014,1,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"43,027"
2014,1,CA,"Combined Heat and Power, Commercial Power",Total,"247,501"
2014,1,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,80
2014,1,CA,"Combined Heat and Power, Commercial Power",Natural Gas,"150,939"
2014,1,CA,"Combined Heat and Power, Commercial Power",Other Biomass,"91,465"
2014,1,CA,"Combined Heat and Power, Commercial Power",Petroleum,129
2014,1,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,"4,818"
2014,1,CA,"Combined Heat and Power, Commercial Power",Wind,71
2014,1,CO,Total Electric Power Industry,Total,"4,903,415"
2014,1,CO,Total Electric Power Industry,Coal,"3,171,885"
2014,1,CO,Total Electric Power Industry,Hydroelectric Conventional,"133,557"
2014,1,CO,Total Electric Power Industry,Natural Gas,"784,706"
2014,1,CO,Total Electric Power Industry,Other,"3,809"
2014,1,CO,Total Electric Power Industry,Other Biomass,"7,442"
2014,1,CO,Total Electric Power Industry,Petroleum,"1,549"
2014,1,CO,Total Electric Power Industry,Pumped Storage,"-20,088"
2014,1,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,"15,613"
2014,1,CO,Total Electric Power Industry,Wind,"804,751"
2014,1,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,190
2014,1,CO,"Electric Generators, Independent Power Producers",Total,"1,115,503"
2014,1,CO,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"13,667"
2014,1,CO,"Electric Generators, Independent Power Producers",Natural Gas,"299,774"
2014,1,CO,"Electric Generators, Independent Power Producers",Other,949
2014,1,CO,"Electric Generators, Independent Power Producers",Other Biomass,"3,721"
2014,1,CO,"Electric Generators, Independent Power Producers",Petroleum,0
2014,1,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"14,972"
2014,1,CO,"Electric Generators, Independent Power Producers",Wind,"782,420"
2014,1,CO,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2014,1,CO,"Electric Generators, Electric Utilities",Total,"3,760,567"
2014,1,CO,"Electric Generators, Electric Utilities",Coal,"3,163,908"
2014,1,CO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"119,368"
2014,1,CO,"Electric Generators, Electric Utilities",Natural Gas,"473,746"
2014,1,CO,"Electric Generators, Electric Utilities",Petroleum,"1,547"
2014,1,CO,"Electric Generators, Electric Utilities",Pumped Storage,"-20,088"
2014,1,CO,"Electric Generators, Electric Utilities",Wind,"21,896"
2014,1,CO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,190
2014,1,CO,"Combined Heat and Power, Industrial Power",Total,"4,813"
2014,1,CO,"Combined Heat and Power, Industrial Power",Coal,153
2014,1,CO,"Combined Heat and Power, Industrial Power",Natural Gas,"1,582"
2014,1,CO,"Combined Heat and Power, Industrial Power",Other,"2,860"
2014,1,CO,"Combined Heat and Power, Industrial Power",Petroleum,3
2014,1,CO,"Combined Heat and Power, Industrial Power",Wind,216
2014,1,CO,"Combined Heat and Power, Electric Power",Total,"18,488"
2014,1,CO,"Combined Heat and Power, Electric Power",Coal,"7,824"
2014,1,CO,"Combined Heat and Power, Electric Power",Natural Gas,"6,943"
2014,1,CO,"Combined Heat and Power, Electric Power",Other Biomass,"3,721"
2014,1,CO,"Combined Heat and Power, Electric Power",Petroleum,0
2014,1,CO,"Combined Heat and Power, Commercial Power",Total,"4,044"
2014,1,CO,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,522
2014,1,CO,"Combined Heat and Power, Commercial Power",Natural Gas,"2,660"
2014,1,CO,"Combined Heat and Power, Commercial Power",Petroleum,0
2014,1,CO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,642
2014,1,CO,"Combined Heat and Power, Commercial Power",Wind,220
2014,1,CT,Total Electric Power Industry,Total,"3,059,928"
2014,1,CT,Total Electric Power Industry,Coal,"171,748"
2014,1,CT,Total Electric Power Industry,Hydroelectric Conventional,"40,684"
2014,1,CT,Total Electric Power Industry,Natural Gas,"888,538"
2014,1,CT,Total Electric Power Industry,Nuclear,"1,547,921"
2014,1,CT,Total Electric Power Industry,Other,"50,609"
2014,1,CT,Total Electric Power Industry,Other Biomass,"55,247"
2014,1,CT,Total Electric Power Industry,Petroleum,"288,247"
2014,1,CT,Total Electric Power Industry,Pumped Storage,"3,967"
2014,1,CT,Total Electric Power Industry,Solar Thermal and Photovoltaic,633
2014,1,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,"12,334"
2014,1,CT,"Electric Generators, Independent Power Producers",Total,"2,959,407"
2014,1,CT,"Electric Generators, Independent Power Producers",Coal,"171,748"
2014,1,CT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"37,131"
2014,1,CT,"Electric Generators, Independent Power Producers",Natural Gas,"802,407"
2014,1,CT,"Electric Generators, Independent Power Producers",Nuclear,"1,547,921"
2014,1,CT,"Electric Generators, Independent Power Producers",Other,"48,420"
2014,1,CT,"Electric Generators, Independent Power Producers",Other Biomass,"52,801"
2014,1,CT,"Electric Generators, Independent Power Producers",Petroleum,"282,357"
2014,1,CT,"Electric Generators, Independent Power Producers",Pumped Storage,"3,967"
2014,1,CT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,633
2014,1,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"12,021"
2014,1,CT,"Electric Generators, Electric Utilities",Total,"8,640"
2014,1,CT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"3,553"
2014,1,CT,"Electric Generators, Electric Utilities",Natural Gas,"3,642"
2014,1,CT,"Electric Generators, Electric Utilities",Petroleum,"1,445"
2014,1,CT,"Combined Heat and Power, Industrial Power",Total,"49,030"
2014,1,CT,"Combined Heat and Power, Industrial Power",Natural Gas,"46,246"
2014,1,CT,"Combined Heat and Power, Industrial Power",Other,0
2014,1,CT,"Combined Heat and Power, Industrial Power",Petroleum,"2,784"
2014,1,CT,"Combined Heat and Power, Electric Power",Total,"13,649"
2014,1,CT,"Combined Heat and Power, Electric Power",Natural Gas,"13,307"
2014,1,CT,"Combined Heat and Power, Electric Power",Petroleum,342
2014,1,CT,"Combined Heat and Power, Commercial Power",Total,"29,203"
2014,1,CT,"Combined Heat and Power, Commercial Power",Natural Gas,"22,936"
2014,1,CT,"Combined Heat and Power, Commercial Power",Other,"2,189"
2014,1,CT,"Combined Heat and Power, Commercial Power",Other Biomass,"2,445"
2014,1,CT,"Combined Heat and Power, Commercial Power",Petroleum,"1,320"
2014,1,CT,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,313
2014,1,DC,Total Electric Power Industry,Total,"5,009"
2014,1,DC,Total Electric Power Industry,Natural Gas,"5,009"
2014,1,DC,Total Electric Power Industry,Petroleum,0
2014,1,DC,"Combined Heat and Power, Commercial Power",Total,"5,009"
2014,1,DC,"Combined Heat and Power, Commercial Power",Natural Gas,"5,009"
2014,1,DC,"Combined Heat and Power, Commercial Power",Petroleum,0
2014,1,DE,Total Electric Power Industry,Total,"602,146"
2014,1,DE,Total Electric Power Industry,Coal,"167,318"
2014,1,DE,Total Electric Power Industry,Natural Gas,"298,943"
2014,1,DE,Total Electric Power Industry,Other Biomass,"4,690"
2014,1,DE,Total Electric Power Industry,Other Gases,"15,566"
2014,1,DE,Total Electric Power Industry,Petroleum,"112,343"
2014,1,DE,Total Electric Power Industry,Solar Thermal and Photovoltaic,"2,804"
2014,1,DE,Total Electric Power Industry,Wind,481
2014,1,DE,"Electric Generators, Independent Power Producers",Total,"464,301"
2014,1,DE,"Electric Generators, Independent Power Producers",Coal,"167,318"
2014,1,DE,"Electric Generators, Independent Power Producers",Natural Gas,"197,603"
2014,1,DE,"Electric Generators, Independent Power Producers",Other Biomass,"4,690"
2014,1,DE,"Electric Generators, Independent Power Producers",Petroleum,"92,392"
2014,1,DE,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"2,298"
2014,1,DE,"Electric Generators, Electric Utilities",Total,"4,082"
2014,1,DE,"Electric Generators, Electric Utilities",Natural Gas,"3,239"
2014,1,DE,"Electric Generators, Electric Utilities",Petroleum,337
2014,1,DE,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,506
2014,1,DE,"Combined Heat and Power, Industrial Power",Total,"63,378"
2014,1,DE,"Combined Heat and Power, Industrial Power",Natural Gas,"47,812"
2014,1,DE,"Combined Heat and Power, Industrial Power",Other Gases,"15,566"
2014,1,DE,"Combined Heat and Power, Industrial Power",Petroleum,0
2014,1,DE,"Combined Heat and Power, Electric Power",Total,"69,903"
2014,1,DE,"Combined Heat and Power, Electric Power",Coal,0
2014,1,DE,"Combined Heat and Power, Electric Power",Natural Gas,"50,290"
2014,1,DE,"Combined Heat and Power, Electric Power",Other Biomass,0
2014,1,DE,"Combined Heat and Power, Electric Power",Petroleum,"19,614"
2014,1,DE,"Combined Heat and Power, Commercial Power",Total,481
2014,1,DE,"Combined Heat and Power, Commercial Power",Wind,481
2014,1,FL,Total Electric Power Industry,Total,"19,061,154"
2014,1,FL,Total Electric Power Industry,Coal,"4,692,282"
2014,1,FL,Total Electric Power Industry,Hydroelectric Conventional,"24,195"
2014,1,FL,Total Electric Power Industry,Natural Gas,"10,681,686"
2014,1,FL,Total Electric Power Industry,Nuclear,"2,734,914"
2014,1,FL,Total Electric Power Industry,Other,"223,836"
2014,1,FL,Total Electric Power Industry,Other Biomass,"204,516"
2014,1,FL,Total Electric Power Industry,Other Gases,304
2014,1,FL,Total Electric Power Industry,Petroleum,"264,768"
2014,1,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,"10,503"
2014,1,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,"224,149"
2014,1,FL,"Electric Generators, Independent Power Producers",Total,"706,118"
2014,1,FL,"Electric Generators, Independent Power Producers",Coal,0
2014,1,FL,"Electric Generators, Independent Power Producers",Natural Gas,"371,670"
2014,1,FL,"Electric Generators, Independent Power Producers",Other,"113,045"
2014,1,FL,"Electric Generators, Independent Power Producers",Other Biomass,"140,002"
2014,1,FL,"Electric Generators, Independent Power Producers",Petroleum,686
2014,1,FL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"1,797"
2014,1,FL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"78,918"
2014,1,FL,"Electric Generators, Electric Utilities",Total,"17,543,747"
2014,1,FL,"Electric Generators, Electric Utilities",Coal,"4,674,906"
2014,1,FL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"24,195"
2014,1,FL,"Electric Generators, Electric Utilities",Natural Gas,"9,834,190"
2014,1,FL,"Electric Generators, Electric Utilities",Nuclear,"2,734,914"
2014,1,FL,"Electric Generators, Electric Utilities",Other Biomass,"7,964"
2014,1,FL,"Electric Generators, Electric Utilities",Petroleum,"258,966"
2014,1,FL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"8,612"
2014,1,FL,"Combined Heat and Power, Industrial Power",Total,"435,281"
2014,1,FL,"Combined Heat and Power, Industrial Power",Coal,"17,376"
2014,1,FL,"Combined Heat and Power, Industrial Power",Natural Gas,"124,438"
2014,1,FL,"Combined Heat and Power, Industrial Power",Other,"110,791"
2014,1,FL,"Combined Heat and Power, Industrial Power",Other Biomass,"33,870"
2014,1,FL,"Combined Heat and Power, Industrial Power",Other Gases,304
2014,1,FL,"Combined Heat and Power, Industrial Power",Petroleum,"5,113"
2014,1,FL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"143,388"
2014,1,FL,"Combined Heat and Power, Electric Power",Total,"370,222"
2014,1,FL,"Combined Heat and Power, Electric Power",Coal,0
2014,1,FL,"Combined Heat and Power, Electric Power",Natural Gas,"348,910"
2014,1,FL,"Combined Heat and Power, Electric Power",Other,0
2014,1,FL,"Combined Heat and Power, Electric Power",Other Biomass,"19,466"
2014,1,FL,"Combined Heat and Power, Electric Power",Petroleum,3
2014,1,FL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"1,843"
2014,1,FL,"Combined Heat and Power, Commercial Power",Total,"5,785"
2014,1,FL,"Combined Heat and Power, Commercial Power",Natural Gas,"2,478"
2014,1,FL,"Combined Heat and Power, Commercial Power",Other Biomass,"3,213"
2014,1,FL,"Combined Heat and Power, Commercial Power",Petroleum,0
2014,1,FL,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,94
2014,1,GA,Total Electric Power Industry,Total,"12,090,542"
2014,1,GA,Total Electric Power Industry,Coal,"4,996,231"
2014,1,GA,Total Electric Power Industry,Hydroelectric Conventional,"442,396"
2014,1,GA,Total Electric Power Industry,Natural Gas,"3,138,763"
2014,1,GA,Total Electric Power Industry,Nuclear,"3,039,576"
2014,1,GA,Total Electric Power Industry,Other,"5,249"
2014,1,GA,Total Electric Power Industry,Other Biomass,"32,490"
2014,1,GA,Total Electric Power Industry,Petroleum,"102,613"
2014,1,GA,Total Electric Power Industry,Pumped Storage,"6,251"
2014,1,GA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"7,969"
2014,1,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,"319,005"
2014,1,GA,"Electric Generators, Independent Power Producers",Total,"806,291"
2014,1,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"1,558"
2014,1,GA,"Electric Generators, Independent Power Producers",Natural Gas,"718,191"
2014,1,GA,"Electric Generators, Independent Power Producers",Other Biomass,"8,012"
2014,1,GA,"Electric Generators, Independent Power Producers",Petroleum,"29,617"
2014,1,GA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"7,828"
2014,1,GA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"41,084"
2014,1,GA,"Electric Generators, Electric Utilities",Total,"10,851,040"
2014,1,GA,"Electric Generators, Electric Utilities",Coal,"4,941,117"
2014,1,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"438,772"
