YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2012,1,AR,Total Electric Power Industry,Other,"2,866"
2012,1,AR,Total Electric Power Industry,Other Biomass,-535
2012,1,AR,Total Electric Power Industry,Petroleum,"3,222"
2012,1,AR,Total Electric Power Industry,Pumped Storage,"6,621"
2012,1,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,"139,029"
2012,1,AR,"Electric Generators, Independent Power Producers",Total,"1,528,820"
2012,1,AR,"Electric Generators, Independent Power Producers",Coal,"431,858"
2012,1,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"5,665"
2012,1,AR,"Electric Generators, Independent Power Producers",Natural Gas,"1,090,176"
2012,1,AR,"Electric Generators, Independent Power Producers",Other Biomass,184
2012,1,AR,"Electric Generators, Independent Power Producers",Petroleum,937
2012,1,AR,"Electric Generators, Electric Utilities",Total,"4,055,426"
2012,1,AR,"Electric Generators, Electric Utilities",Coal,"2,307,183"
2012,1,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"285,533"
2012,1,AR,"Electric Generators, Electric Utilities",Natural Gas,"85,668"
2012,1,AR,"Electric Generators, Electric Utilities",Nuclear,"1,368,457"
2012,1,AR,"Electric Generators, Electric Utilities",Petroleum,"1,964"
2012,1,AR,"Electric Generators, Electric Utilities",Pumped Storage,"6,621"
2012,1,AR,"Combined Heat and Power, Industrial Power",Total,"177,692"
2012,1,AR,"Combined Heat and Power, Industrial Power",Coal,"11,260"
2012,1,AR,"Combined Heat and Power, Industrial Power",Natural Gas,"24,217"
2012,1,AR,"Combined Heat and Power, Industrial Power",Other,"2,866"
2012,1,AR,"Combined Heat and Power, Industrial Power",Other Biomass,0
2012,1,AR,"Combined Heat and Power, Industrial Power",Petroleum,321
2012,1,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"139,029"
2012,1,AR,"Combined Heat and Power, Electric Power",Total,"134,274"
2012,1,AR,"Combined Heat and Power, Electric Power",Natural Gas,"135,012"
2012,1,AR,"Combined Heat and Power, Electric Power",Other Biomass,-738
2012,1,AR,"Combined Heat and Power, Commercial Power",Total,65
2012,1,AR,"Combined Heat and Power, Commercial Power",Natural Gas,46
2012,1,AR,"Combined Heat and Power, Commercial Power",Other Biomass,19
2012,1,AZ,Total Electric Power Industry,Total,"9,124,816"
2012,1,AZ,Total Electric Power Industry,Coal,"3,745,580"
2012,1,AZ,Total Electric Power Industry,Hydroelectric Conventional,"639,784"
2012,1,AZ,Total Electric Power Industry,Natural Gas,"1,704,025"
2012,1,AZ,Total Electric Power Industry,Nuclear,"2,958,862"
2012,1,AZ,Total Electric Power Industry,Other,"1,300"
2012,1,AZ,Total Electric Power Industry,Other Biomass,"3,724"
2012,1,AZ,Total Electric Power Industry,Petroleum,"2,200"
2012,1,AZ,Total Electric Power Industry,Pumped Storage,"-4,074"
2012,1,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,"11,471"
2012,1,AZ,Total Electric Power Industry,Wind,"46,581"
2012,1,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,"15,364"
2012,1,AZ,"Electric Generators, Independent Power Producers",Total,"1,106,224"
2012,1,AZ,"Electric Generators, Independent Power Producers",Natural Gas,"1,032,774"
2012,1,AZ,"Electric Generators, Independent Power Producers",Other,"1,300"
2012,1,AZ,"Electric Generators, Independent Power Producers",Other Biomass,"1,339"
2012,1,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"8,866"
2012,1,AZ,"Electric Generators, Independent Power Producers",Wind,"46,581"
2012,1,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"15,364"
2012,1,AZ,"Electric Generators, Electric Utilities",Total,"7,991,640"
2012,1,AZ,"Electric Generators, Electric Utilities",Coal,"3,725,569"
2012,1,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"639,784"
2012,1,AZ,"Electric Generators, Electric Utilities",Natural Gas,"664,648"
2012,1,AZ,"Electric Generators, Electric Utilities",Nuclear,"2,958,862"
2012,1,AZ,"Electric Generators, Electric Utilities",Other Biomass,"2,118"
2012,1,AZ,"Electric Generators, Electric Utilities",Petroleum,"2,173"
2012,1,AZ,"Electric Generators, Electric Utilities",Pumped Storage,"-4,074"
2012,1,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"2,560"
2012,1,AZ,"Combined Heat and Power, Industrial Power",Total,"20,035"
2012,1,AZ,"Combined Heat and Power, Industrial Power",Coal,"20,011"
2012,1,AZ,"Combined Heat and Power, Industrial Power",Natural Gas,0
2012,1,AZ,"Combined Heat and Power, Industrial Power",Petroleum,25
2012,1,AZ,"Combined Heat and Power, Electric Power",Total,0
2012,1,AZ,"Combined Heat and Power, Electric Power",Natural Gas,0
2012,1,AZ,"Combined Heat and Power, Commercial Power",Total,"6,918"
2012,1,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,"6,603"
2012,1,AZ,"Combined Heat and Power, Commercial Power",Other Biomass,268
2012,1,AZ,"Combined Heat and Power, Commercial Power",Petroleum,2
2012,1,AZ,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,45
2012,1,CA,Total Electric Power Industry,Total,"15,904,501"
2012,1,CA,Total Electric Power Industry,Coal,"148,203"
2012,1,CA,Total Electric Power Industry,Geothermal,"1,024,608"
2012,1,CA,Total Electric Power Industry,Hydroelectric Conventional,"1,334,539"
2012,1,CA,Total Electric Power Industry,Natural Gas,"9,419,367"
2012,1,CA,Total Electric Power Industry,Nuclear,"2,699,732"
2012,1,CA,Total Electric Power Industry,Other,"77,789"
2012,1,CA,Total Electric Power Industry,Other Biomass,"213,816"
2012,1,CA,Total Electric Power Industry,Other Gases,"151,377"
2012,1,CA,Total Electric Power Industry,Petroleum,"65,341"
2012,1,CA,Total Electric Power Industry,Pumped Storage,"17,931"
2012,1,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"3,715"
2012,1,CA,Total Electric Power Industry,Wind,"419,366"
2012,1,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,"328,717"
2012,1,CA,"Electric Generators, Independent Power Producers",Total,"5,897,354"
2012,1,CA,"Electric Generators, Independent Power Producers",Coal,0
2012,1,CA,"Electric Generators, Independent Power Producers",Geothermal,"951,226"
2012,1,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"51,985"
2012,1,CA,"Electric Generators, Independent Power Producers",Natural Gas,"4,127,119"
2012,1,CA,"Electric Generators, Independent Power Producers",Other,"5,846"
2012,1,CA,"Electric Generators, Independent Power Producers",Other Biomass,"95,966"
2012,1,CA,"Electric Generators, Independent Power Producers",Petroleum,"49,693"
2012,1,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"3,005"
2012,1,CA,"Electric Generators, Independent Power Producers",Wind,"380,945"
2012,1,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"231,569"
2012,1,CA,"Electric Generators, Electric Utilities",Total,"6,909,494"
2012,1,CA,"Electric Generators, Electric Utilities",Geothermal,"73,382"
2012,1,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"1,282,415"
2012,1,CA,"Electric Generators, Electric Utilities",Natural Gas,"2,778,664"
2012,1,CA,"Electric Generators, Electric Utilities",Nuclear,"2,699,732"
2012,1,CA,"Electric Generators, Electric Utilities",Other Biomass,"16,204"
2012,1,CA,"Electric Generators, Electric Utilities",Other Gases,0
2012,1,CA,"Electric Generators, Electric Utilities",Petroleum,"2,349"
2012,1,CA,"Electric Generators, Electric Utilities",Pumped Storage,"17,931"
2012,1,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,396
2012,1,CA,"Electric Generators, Electric Utilities",Wind,"38,421"
2012,1,CA,"Combined Heat and Power, Industrial Power",Total,"1,272,024"
2012,1,CA,"Combined Heat and Power, Industrial Power",Coal,"31,283"
2012,1,CA,"Combined Heat and Power, Industrial Power",Natural Gas,"953,833"
2012,1,CA,"Combined Heat and Power, Industrial Power",Other,"62,962"
2012,1,CA,"Combined Heat and Power, Industrial Power",Other Biomass,634
2012,1,CA,"Combined Heat and Power, Industrial Power",Other Gases,"151,377"
2012,1,CA,"Combined Heat and Power, Industrial Power",Petroleum,120
2012,1,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,60
2012,1,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"71,754"
2012,1,CA,"Combined Heat and Power, Electric Power",Total,"1,579,635"
2012,1,CA,"Combined Heat and Power, Electric Power",Coal,"116,920"
2012,1,CA,"Combined Heat and Power, Electric Power",Natural Gas,"1,403,872"
2012,1,CA,"Combined Heat and Power, Electric Power",Other,"8,981"
2012,1,CA,"Combined Heat and Power, Electric Power",Other Biomass,"15,875"
2012,1,CA,"Combined Heat and Power, Electric Power",Petroleum,"8,594"
2012,1,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"25,394"
2012,1,CA,"Combined Heat and Power, Commercial Power",Total,"245,994"
2012,1,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,138
2012,1,CA,"Combined Heat and Power, Commercial Power",Natural Gas,"155,880"
2012,1,CA,"Combined Heat and Power, Commercial Power",Other,0
2012,1,CA,"Combined Heat and Power, Commercial Power",Other Biomass,"85,137"
2012,1,CA,"Combined Heat and Power, Commercial Power",Other Gases,0
2012,1,CA,"Combined Heat and Power, Commercial Power",Petroleum,"4,585"
2012,1,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,254
2012,1,CO,Total Electric Power Industry,Total,"4,418,708"
2012,1,CO,Total Electric Power Industry,Coal,"2,838,454"
2012,1,CO,Total Electric Power Industry,Hydroelectric Conventional,"113,677"
2012,1,CO,Total Electric Power Industry,Natural Gas,"843,016"
2012,1,CO,Total Electric Power Industry,Other,"5,008"
2012,1,CO,Total Electric Power Industry,Other Biomass,"4,709"
2012,1,CO,Total Electric Power Industry,Petroleum,537
2012,1,CO,Total Electric Power Industry,Pumped Storage,"-17,960"
2012,1,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,"2,255"
2012,1,CO,Total Electric Power Industry,Wind,"629,014"
2012,1,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2012,1,CO,"Electric Generators, Independent Power Producers",Total,"950,129"
2012,1,CO,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"5,127"
2012,1,CO,"Electric Generators, Independent Power Producers",Natural Gas,"321,691"
2012,1,CO,"Electric Generators, Independent Power Producers",Other,968
2012,1,CO,"Electric Generators, Independent Power Producers",Other Biomass,"1,752"
2012,1,CO,"Electric Generators, Independent Power Producers",Petroleum,-177
2012,1,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"1,923"
2012,1,CO,"Electric Generators, Independent Power Producers",Wind,"618,845"
2012,1,CO,"Electric Generators, Electric Utilities",Total,"3,431,267"
2012,1,CO,"Electric Generators, Electric Utilities",Coal,"2,823,996"
2012,1,CO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"108,549"
2012,1,CO,"Electric Generators, Electric Utilities",Natural Gas,"506,726"
2012,1,CO,"Electric Generators, Electric Utilities",Petroleum,714
2012,1,CO,"Electric Generators, Electric Utilities",Pumped Storage,"-17,960"
2012,1,CO,"Electric Generators, Electric Utilities",Wind,"9,241"
2012,1,CO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2012,1,CO,"Combined Heat and Power, Industrial Power",Total,"6,333"
2012,1,CO,"Combined Heat and Power, Industrial Power",Coal,686
2012,1,CO,"Combined Heat and Power, Industrial Power",Natural Gas,"1,250"
2012,1,CO,"Combined Heat and Power, Industrial Power",Other,"4,040"
2012,1,CO,"Combined Heat and Power, Industrial Power",Petroleum,0
2012,1,CO,"Combined Heat and Power, Industrial Power",Wind,355
2012,1,CO,"Combined Heat and Power, Electric Power",Total,"30,032"
2012,1,CO,"Combined Heat and Power, Electric Power",Coal,"13,771"
2012,1,CO,"Combined Heat and Power, Electric Power",Natural Gas,"13,304"
2012,1,CO,"Combined Heat and Power, Electric Power",Other Biomass,"2,957"
2012,1,CO,"Combined Heat and Power, Electric Power",Petroleum,0
2012,1,CO,"Combined Heat and Power, Commercial Power",Total,948
2012,1,CO,"Combined Heat and Power, Commercial Power",Natural Gas,45
2012,1,CO,"Combined Heat and Power, Commercial Power",Petroleum,0
2012,1,CO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,332
2012,1,CO,"Combined Heat and Power, Commercial Power",Wind,572
2012,1,CT,Total Electric Power Industry,Total,"2,969,901"
2012,1,CT,Total Electric Power Industry,Coal,"74,819"
2012,1,CT,Total Electric Power Industry,Hydroelectric Conventional,"29,701"
2012,1,CT,Total Electric Power Industry,Natural Gas,"1,185,909"
2012,1,CT,Total Electric Power Industry,Nuclear,"1,557,888"
2012,1,CT,Total Electric Power Industry,Other,"61,811"
2012,1,CT,Total Electric Power Industry,Other Biomass,"53,387"
2012,1,CT,Total Electric Power Industry,Petroleum,320
2012,1,CT,Total Electric Power Industry,Pumped Storage,"6,051"
2012,1,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,15
2012,1,CT,"Electric Generators, Independent Power Producers",Total,"2,827,118"
2012,1,CT,"Electric Generators, Independent Power Producers",Coal,"23,715"
2012,1,CT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"27,179"
2012,1,CT,"Electric Generators, Independent Power Producers",Natural Gas,"1,097,905"
2012,1,CT,"Electric Generators, Independent Power Producers",Nuclear,"1,557,888"
2012,1,CT,"Electric Generators, Independent Power Producers",Other,"61,811"
2012,1,CT,"Electric Generators, Independent Power Producers",Other Biomass,"53,387"
2012,1,CT,"Electric Generators, Independent Power Producers",Petroleum,-832
2012,1,CT,"Electric Generators, Independent Power Producers",Pumped Storage,"6,051"
2012,1,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,15
2012,1,CT,"Electric Generators, Electric Utilities",Total,"2,618"
2012,1,CT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"2,523"
2012,1,CT,"Electric Generators, Electric Utilities",Natural Gas,0
2012,1,CT,"Electric Generators, Electric Utilities",Petroleum,96
2012,1,CT,"Combined Heat and Power, Industrial Power",Total,"25,622"
2012,1,CT,"Combined Heat and Power, Industrial Power",Natural Gas,"25,042"
2012,1,CT,"Combined Heat and Power, Industrial Power",Other,0
2012,1,CT,"Combined Heat and Power, Industrial Power",Petroleum,580
2012,1,CT,"Combined Heat and Power, Electric Power",Total,"82,590"
2012,1,CT,"Combined Heat and Power, Electric Power",Coal,"51,104"
2012,1,CT,"Combined Heat and Power, Electric Power",Natural Gas,"31,014"
2012,1,CT,"Combined Heat and Power, Electric Power",Petroleum,473
2012,1,CT,"Combined Heat and Power, Commercial Power",Total,"31,953"
2012,1,CT,"Combined Heat and Power, Commercial Power",Natural Gas,"31,949"
2012,1,CT,"Combined Heat and Power, Commercial Power",Petroleum,4
2012,1,DC,Total Electric Power Industry,Total,"5,384"
2012,1,DC,Total Electric Power Industry,Natural Gas,"4,483"
2012,1,DC,Total Electric Power Industry,Petroleum,901
2012,1,DC,"Electric Generators, Independent Power Producers",Total,901
2012,1,DC,"Electric Generators, Independent Power Producers",Petroleum,901
2012,1,DC,"Combined Heat and Power, Commercial Power",Total,"4,483"
2012,1,DC,"Combined Heat and Power, Commercial Power",Natural Gas,"4,483"
2012,1,DC,"Combined Heat and Power, Commercial Power",Petroleum,0
2012,1,DE,Total Electric Power Industry,Total,"579,599"
2012,1,DE,Total Electric Power Industry,Coal,"46,239"
2012,1,DE,Total Electric Power Industry,Natural Gas,"496,166"
2012,1,DE,Total Electric Power Industry,Other Biomass,"12,739"
2012,1,DE,Total Electric Power Industry,Other Gases,"19,821"
2012,1,DE,Total Electric Power Industry,Petroleum,"2,628"
2012,1,DE,Total Electric Power Industry,Solar Thermal and Photovoltaic,"1,435"
2012,1,DE,Total Electric Power Industry,Wind,572
2012,1,DE,"Electric Generators, Independent Power Producers",Total,"458,600"
2012,1,DE,"Electric Generators, Independent Power Producers",Coal,"40,655"
2012,1,DE,"Electric Generators, Independent Power Producers",Natural Gas,"408,898"
2012,1,DE,"Electric Generators, Independent Power Producers",Other Biomass,"5,264"
2012,1,DE,"Electric Generators, Independent Power Producers",Petroleum,"2,487"
2012,1,DE,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"1,296"
2012,1,DE,"Electric Generators, Electric Utilities",Total,937
2012,1,DE,"Electric Generators, Electric Utilities",Natural Gas,686
2012,1,DE,"Electric Generators, Electric Utilities",Petroleum,113
2012,1,DE,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,139
2012,1,DE,"Combined Heat and Power, Industrial Power",Total,"55,767"
2012,1,DE,"Combined Heat and Power, Industrial Power",Natural Gas,"35,946"
2012,1,DE,"Combined Heat and Power, Industrial Power",Other Gases,"19,821"
2012,1,DE,"Combined Heat and Power, Industrial Power",Petroleum,0
2012,1,DE,"Combined Heat and Power, Electric Power",Total,"63,724"
2012,1,DE,"Combined Heat and Power, Electric Power",Coal,"5,584"
2012,1,DE,"Combined Heat and Power, Electric Power",Natural Gas,"50,636"
2012,1,DE,"Combined Heat and Power, Electric Power",Other Biomass,"7,475"
2012,1,DE,"Combined Heat and Power, Electric Power",Petroleum,29
2012,1,DE,"Combined Heat and Power, Commercial Power",Total,572
2012,1,DE,"Combined Heat and Power, Commercial Power",Wind,572
2012,1,FL,Total Electric Power Industry,Total,"16,674,200"
2012,1,FL,Total Electric Power Industry,Coal,"3,043,212"
2012,1,FL,Total Electric Power Industry,Hydroelectric Conventional,"19,429"
2012,1,FL,Total Electric Power Industry,Natural Gas,"10,935,122"
2012,1,FL,Total Electric Power Industry,Nuclear,"1,739,731"
2012,1,FL,Total Electric Power Industry,Other,"275,580"
2012,1,FL,Total Electric Power Industry,Other Biomass,"190,557"
2012,1,FL,Total Electric Power Industry,Other Gases,"1,071"
2012,1,FL,Total Electric Power Industry,Petroleum,"281,800"
2012,1,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,"12,461"
2012,1,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,"175,237"
2012,1,FL,"Electric Generators, Independent Power Producers",Total,"716,426"
2012,1,FL,"Electric Generators, Independent Power Producers",Natural Gas,"419,366"
2012,1,FL,"Electric Generators, Independent Power Producers",Other,"123,279"
2012,1,FL,"Electric Generators, Independent Power Producers",Other Biomass,"143,326"
2012,1,FL,"Electric Generators, Independent Power Producers",Petroleum,327
2012,1,FL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"2,197"
2012,1,FL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"27,932"
2012,1,FL,"Electric Generators, Electric Utilities",Total,"15,124,968"
2012,1,FL,"Electric Generators, Electric Utilities",Coal,"2,907,296"
2012,1,FL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"19,429"
2012,1,FL,"Electric Generators, Electric Utilities",Natural Gas,"10,179,336"
2012,1,FL,"Electric Generators, Electric Utilities",Nuclear,"1,739,731"
2012,1,FL,"Electric Generators, Electric Utilities",Other Biomass,"6,177"
2012,1,FL,"Electric Generators, Electric Utilities",Petroleum,"262,735"
2012,1,FL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"10,264"
2012,1,FL,"Combined Heat and Power, Industrial Power",Total,"463,646"
2012,1,FL,"Combined Heat and Power, Industrial Power",Coal,"22,326"
2012,1,FL,"Combined Heat and Power, Industrial Power",Natural Gas,"102,268"
2012,1,FL,"Combined Heat and Power, Industrial Power",Other,"152,301"
2012,1,FL,"Combined Heat and Power, Industrial Power",Other Biomass,"21,802"
2012,1,FL,"Combined Heat and Power, Industrial Power",Other Gases,"1,071"
2012,1,FL,"Combined Heat and Power, Industrial Power",Petroleum,"18,727"
2012,1,FL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"145,152"
2012,1,FL,"Combined Heat and Power, Electric Power",Total,"364,012"
2012,1,FL,"Combined Heat and Power, Electric Power",Coal,"113,590"
2012,1,FL,"Combined Heat and Power, Electric Power",Natural Gas,"232,118"
2012,1,FL,"Combined Heat and Power, Electric Power",Other,0
2012,1,FL,"Combined Heat and Power, Electric Power",Other Biomass,"16,138"
2012,1,FL,"Combined Heat and Power, Electric Power",Petroleum,12
2012,1,FL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"2,153"
2012,1,FL,"Combined Heat and Power, Commercial Power",Total,"5,149"
2012,1,FL,"Combined Heat and Power, Commercial Power",Natural Gas,"2,034"
2012,1,FL,"Combined Heat and Power, Commercial Power",Other Biomass,"3,115"
2012,1,FL,"Combined Heat and Power, Commercial Power",Petroleum,0
2012,1,GA,Total Electric Power Industry,Total,"9,375,147"
2012,1,GA,Total Electric Power Industry,Coal,"3,128,482"
2012,1,GA,Total Electric Power Industry,Hydroelectric Conventional,"220,373"
2012,1,GA,Total Electric Power Industry,Natural Gas,"2,708,904"
2012,1,GA,Total Electric Power Industry,Nuclear,"3,041,316"
2012,1,GA,Total Electric Power Industry,Other,"3,815"
2012,1,GA,Total Electric Power Industry,Other Biomass,"7,133"
2012,1,GA,Total Electric Power Industry,Petroleum,"44,955"
2012,1,GA,Total Electric Power Industry,Pumped Storage,"-48,607"
2012,1,GA,Total Electric Power Industry,Solar Thermal and Photovoltaic,85
2012,1,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,"268,690"
2012,1,GA,"Electric Generators, Independent Power Producers",Total,"921,391"
2012,1,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,579
2012,1,GA,"Electric Generators, Independent Power Producers",Natural Gas,"906,550"
2012,1,GA,"Electric Generators, Independent Power Producers",Other Biomass,"3,918"
2012,1,GA,"Electric Generators, Independent Power Producers",Petroleum,17
2012,1,GA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"10,328"
2012,1,GA,"Electric Generators, Electric Utilities",Total,"8,040,966"
2012,1,GA,"Electric Generators, Electric Utilities",Coal,"3,070,859"
2012,1,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"217,961"
2012,1,GA,"Electric Generators, Electric Utilities",Natural Gas,"1,751,999"
2012,1,GA,"Electric Generators, Electric Utilities",Nuclear,"3,041,316"
2012,1,GA,"Electric Generators, Electric Utilities",Other Biomass,0
2012,1,GA,"Electric Generators, Electric Utilities",Petroleum,"7,438"
2012,1,GA,"Electric Generators, Electric Utilities",Pumped Storage,"-48,607"
2012,1,GA,"Combined Heat and Power, Industrial Power",Total,"411,363"
2012,1,GA,"Combined Heat and Power, Industrial Power",Coal,"57,623"
2012,1,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"1,833"
2012,1,GA,"Combined Heat and Power, Industrial Power",Natural Gas,"50,356"
2012,1,GA,"Combined Heat and Power, Industrial Power",Other,"3,815"
