YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2008,1,AL,Total Electric Power Industry,Other Biomass,"1,815"
2008,1,AL,Total Electric Power Industry,Other,"1,082"
2008,1,AL,Total Electric Power Industry,Total,"12,544,281"
2008,1,AL,"Electric Generators, Electric Utilities",Coal,"6,273,164"
2008,1,AL,"Electric Generators, Electric Utilities",Petroleum,"11,468"
2008,1,AL,"Electric Generators, Electric Utilities",Natural Gas,"740,474"
2008,1,AL,"Electric Generators, Electric Utilities",Nuclear,"3,184,555"
2008,1,AL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"584,146"
2008,1,AL,"Electric Generators, Electric Utilities",Other Biomass,0
2008,1,AL,"Electric Generators, Electric Utilities",Total,"10,793,807"
2008,1,AL,"Electric Generators, Independent Power Producers",Petroleum,"12,758"
2008,1,AL,"Electric Generators, Independent Power Producers",Natural Gas,"1,115,599"
2008,1,AL,"Electric Generators, Independent Power Producers",Total,"1,128,357"
2008,1,AL,"Combined Heat and Power, Electric Power",Coal,"14,566"
2008,1,AL,"Combined Heat and Power, Electric Power",Natural Gas,"168,194"
2008,1,AL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"15,119"
2008,1,AL,"Combined Heat and Power, Electric Power",Total,"197,879"
2008,1,AL,"Combined Heat and Power, Industrial Power",Coal,"16,528"
2008,1,AL,"Combined Heat and Power, Industrial Power",Petroleum,"11,269"
2008,1,AL,"Combined Heat and Power, Industrial Power",Natural Gas,"86,263"
2008,1,AL,"Combined Heat and Power, Industrial Power",Other Gases,"17,991"
2008,1,AL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"289,291"
2008,1,AL,"Combined Heat and Power, Industrial Power",Other Biomass,"1,815"
2008,1,AL,"Combined Heat and Power, Industrial Power",Other,"1,082"
2008,1,AL,"Combined Heat and Power, Industrial Power",Total,"424,238"
2008,1,AR,Total Electric Power Industry,Coal,"2,577,496"
2008,1,AR,Total Electric Power Industry,Petroleum,"2,765"
2008,1,AR,Total Electric Power Industry,Natural Gas,"784,872"
2008,1,AR,Total Electric Power Industry,Nuclear,"1,392,764"
2008,1,AR,Total Electric Power Industry,Hydroelectric Conventional,"198,974"
2008,1,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,"132,748"
2008,1,AR,Total Electric Power Industry,Other Biomass,"4,007"
2008,1,AR,Total Electric Power Industry,Pumped Storage,688
2008,1,AR,Total Electric Power Industry,Other,"1,484"
2008,1,AR,Total Electric Power Industry,Total,"5,095,797"
2008,1,AR,"Electric Generators, Electric Utilities",Coal,"2,565,244"
2008,1,AR,"Electric Generators, Electric Utilities",Petroleum,"1,778"
2008,1,AR,"Electric Generators, Electric Utilities",Natural Gas,"131,020"
2008,1,AR,"Electric Generators, Electric Utilities",Nuclear,"1,392,764"
2008,1,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"198,884"
2008,1,AR,"Electric Generators, Electric Utilities",Pumped Storage,688
2008,1,AR,"Electric Generators, Electric Utilities",Total,"4,290,379"
2008,1,AR,"Electric Generators, Independent Power Producers",Natural Gas,"528,543"
2008,1,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,89
2008,1,AR,"Electric Generators, Independent Power Producers",Other Biomass,"3,046"
2008,1,AR,"Electric Generators, Independent Power Producers",Total,"531,678"
2008,1,AR,"Combined Heat and Power, Electric Power",Petroleum,0
2008,1,AR,"Combined Heat and Power, Electric Power",Natural Gas,"94,031"
2008,1,AR,"Combined Heat and Power, Electric Power",Other Biomass,506
2008,1,AR,"Combined Heat and Power, Electric Power",Total,"94,537"
2008,1,AR,"Combined Heat and Power, Commercial Power",Natural Gas,26
2008,1,AR,"Combined Heat and Power, Commercial Power",Other Biomass,245
2008,1,AR,"Combined Heat and Power, Commercial Power",Total,271
2008,1,AR,"Combined Heat and Power, Industrial Power",Coal,"12,252"
2008,1,AR,"Combined Heat and Power, Industrial Power",Petroleum,987
2008,1,AR,"Combined Heat and Power, Industrial Power",Natural Gas,"31,252"
2008,1,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"132,748"
2008,1,AR,"Combined Heat and Power, Industrial Power",Other Biomass,210
2008,1,AR,"Combined Heat and Power, Industrial Power",Other,"1,484"
2008,1,AR,"Combined Heat and Power, Industrial Power",Total,"178,932"
2008,1,AZ,Total Electric Power Industry,Coal,"3,775,997"
2008,1,AZ,Total Electric Power Industry,Petroleum,"6,670"
2008,1,AZ,Total Electric Power Industry,Natural Gas,"3,342,592"
2008,1,AZ,Total Electric Power Industry,Nuclear,"2,300,564"
2008,1,AZ,Total Electric Power Industry,Hydroelectric Conventional,"636,802"
2008,1,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,"1,137"
2008,1,AZ,Total Electric Power Industry,Other Biomass,"1,876"
2008,1,AZ,Total Electric Power Industry,Pumped Storage,"3,742"
2008,1,AZ,Total Electric Power Industry,Total,"10,069,378"
2008,1,AZ,"Electric Generators, Electric Utilities",Coal,"3,750,224"
2008,1,AZ,"Electric Generators, Electric Utilities",Petroleum,"5,573"
2008,1,AZ,"Electric Generators, Electric Utilities",Natural Gas,"1,166,705"
2008,1,AZ,"Electric Generators, Electric Utilities",Nuclear,"2,300,564"
2008,1,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"636,802"
2008,1,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,"1,137"
2008,1,AZ,"Electric Generators, Electric Utilities",Other Biomass,"1,559"
2008,1,AZ,"Electric Generators, Electric Utilities",Pumped Storage,"3,742"
2008,1,AZ,"Electric Generators, Electric Utilities",Total,"7,866,307"
2008,1,AZ,"Electric Generators, Independent Power Producers",Natural Gas,"2,131,285"
2008,1,AZ,"Electric Generators, Independent Power Producers",Total,"2,131,285"
2008,1,AZ,"Combined Heat and Power, Electric Power",Natural Gas,"35,309"
2008,1,AZ,"Combined Heat and Power, Electric Power",Total,"35,309"
2008,1,AZ,"Combined Heat and Power, Commercial Power",Petroleum,1
2008,1,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,"5,638"
2008,1,AZ,"Combined Heat and Power, Commercial Power",Other Biomass,316
2008,1,AZ,"Combined Heat and Power, Commercial Power",Total,"5,956"
2008,1,AZ,"Combined Heat and Power, Industrial Power",Coal,"25,773"
2008,1,AZ,"Combined Heat and Power, Industrial Power",Petroleum,"1,095"
2008,1,AZ,"Combined Heat and Power, Industrial Power",Natural Gas,"3,654"
2008,1,AZ,"Combined Heat and Power, Industrial Power",Total,"30,522"
2008,1,CA,Total Electric Power Industry,Coal,"206,720"
2008,1,CA,Total Electric Power Industry,Petroleum,"149,329"
2008,1,CA,Total Electric Power Industry,Natural Gas,"10,791,613"
2008,1,CA,Total Electric Power Industry,Other Gases,"143,309"
2008,1,CA,Total Electric Power Industry,Nuclear,"2,777,052"
2008,1,CA,Total Electric Power Industry,Hydroelectric Conventional,"1,552,924"
2008,1,CA,Total Electric Power Industry,Wind,"270,837"
2008,1,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"12,272"
2008,1,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,"273,402"
2008,1,CA,Total Electric Power Industry,Geothermal,"1,127,003"
2008,1,CA,Total Electric Power Industry,Other Biomass,"185,764"
2008,1,CA,Total Electric Power Industry,Pumped Storage,"-9,322"
2008,1,CA,Total Electric Power Industry,Other,"52,613"
2008,1,CA,Total Electric Power Industry,Total,"17,533,515"
2008,1,CA,"Electric Generators, Electric Utilities",Petroleum,"4,617"
2008,1,CA,"Electric Generators, Electric Utilities",Natural Gas,"2,333,162"
2008,1,CA,"Electric Generators, Electric Utilities",Other Gases,"1,118"
2008,1,CA,"Electric Generators, Electric Utilities",Nuclear,"2,777,052"
2008,1,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"1,474,839"
2008,1,CA,"Electric Generators, Electric Utilities",Wind,"13,149"
2008,1,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,57
2008,1,CA,"Electric Generators, Electric Utilities",Geothermal,"81,044"
2008,1,CA,"Electric Generators, Electric Utilities",Other Biomass,"23,576"
2008,1,CA,"Electric Generators, Electric Utilities",Pumped Storage,"-9,322"
2008,1,CA,"Electric Generators, Electric Utilities",Other,0
2008,1,CA,"Electric Generators, Electric Utilities",Total,"6,699,291"
2008,1,CA,"Electric Generators, Independent Power Producers",Coal,0
2008,1,CA,"Electric Generators, Independent Power Producers",Petroleum,"84,596"
2008,1,CA,"Electric Generators, Independent Power Producers",Natural Gas,"5,466,414"
2008,1,CA,"Electric Generators, Independent Power Producers",Other Gases,0
2008,1,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"78,085"
2008,1,CA,"Electric Generators, Independent Power Producers",Wind,"257,688"
2008,1,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,"12,215"
2008,1,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"203,891"
2008,1,CA,"Electric Generators, Independent Power Producers",Geothermal,"1,045,959"
2008,1,CA,"Electric Generators, Independent Power Producers",Other Biomass,"114,856"
2008,1,CA,"Electric Generators, Independent Power Producers",Other,"4,643"
2008,1,CA,"Electric Generators, Independent Power Producers",Total,"7,268,347"
2008,1,CA,"Combined Heat and Power, Electric Power",Coal,"166,983"
2008,1,CA,"Combined Heat and Power, Electric Power",Petroleum,"49,334"
2008,1,CA,"Combined Heat and Power, Electric Power",Natural Gas,"1,723,551"
2008,1,CA,"Combined Heat and Power, Electric Power",Other Gases,46
2008,1,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"19,553"
2008,1,CA,"Combined Heat and Power, Electric Power",Other Biomass,"15,125"
2008,1,CA,"Combined Heat and Power, Electric Power",Other,"11,056"
2008,1,CA,"Combined Heat and Power, Electric Power",Total,"1,985,648"
2008,1,CA,"Combined Heat and Power, Commercial Power",Petroleum,23
2008,1,CA,"Combined Heat and Power, Commercial Power",Natural Gas,"155,528"
2008,1,CA,"Combined Heat and Power, Commercial Power",Other Gases,0
2008,1,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,0
2008,1,CA,"Combined Heat and Power, Commercial Power",Other Biomass,"32,206"
2008,1,CA,"Combined Heat and Power, Commercial Power",Other,0
2008,1,CA,"Combined Heat and Power, Commercial Power",Total,"187,758"
2008,1,CA,"Combined Heat and Power, Industrial Power",Coal,"39,736"
2008,1,CA,"Combined Heat and Power, Industrial Power",Petroleum,"10,760"
2008,1,CA,"Combined Heat and Power, Industrial Power",Natural Gas,"1,112,959"
2008,1,CA,"Combined Heat and Power, Industrial Power",Other Gases,"142,145"
2008,1,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"49,958"
2008,1,CA,"Combined Heat and Power, Industrial Power",Other,"36,913"
2008,1,CA,"Combined Heat and Power, Industrial Power",Total,"1,392,471"
2008,1,CO,Total Electric Power Industry,Coal,"3,213,112"
2008,1,CO,Total Electric Power Industry,Petroleum,"2,546"
2008,1,CO,Total Electric Power Industry,Natural Gas,"1,118,282"
2008,1,CO,Total Electric Power Industry,Other Gases,0
2008,1,CO,Total Electric Power Industry,Hydroelectric Conventional,"179,955"
2008,1,CO,Total Electric Power Industry,Wind,"325,771"
2008,1,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,348
2008,1,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2008,1,CO,Total Electric Power Industry,Other Biomass,"2,954"
2008,1,CO,Total Electric Power Industry,Pumped Storage,"-19,533"
2008,1,CO,Total Electric Power Industry,Other,"1,032"
2008,1,CO,Total Electric Power Industry,Total,"4,824,467"
2008,1,CO,"Electric Generators, Electric Utilities",Coal,"3,196,986"
2008,1,CO,"Electric Generators, Electric Utilities",Petroleum,"2,200"
2008,1,CO,"Electric Generators, Electric Utilities",Natural Gas,"404,145"
2008,1,CO,"Electric Generators, Electric Utilities",Other Gases,0
2008,1,CO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"165,707"
2008,1,CO,"Electric Generators, Electric Utilities",Wind,"6,781"
2008,1,CO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2008,1,CO,"Electric Generators, Electric Utilities",Pumped Storage,"-19,533"
2008,1,CO,"Electric Generators, Electric Utilities",Total,"3,756,286"
2008,1,CO,"Electric Generators, Independent Power Producers",Petroleum,304
2008,1,CO,"Electric Generators, Independent Power Producers",Natural Gas,"581,678"
2008,1,CO,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"14,248"
2008,1,CO,"Electric Generators, Independent Power Producers",Wind,"318,990"
2008,1,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,348
2008,1,CO,"Electric Generators, Independent Power Producers",Other Biomass,0
2008,1,CO,"Electric Generators, Independent Power Producers",Total,"915,568"
2008,1,CO,"Combined Heat and Power, Electric Power",Coal,"16,127"
2008,1,CO,"Combined Heat and Power, Electric Power",Petroleum,41
2008,1,CO,"Combined Heat and Power, Electric Power",Natural Gas,"121,609"
2008,1,CO,"Combined Heat and Power, Electric Power",Other Gases,0
2008,1,CO,"Combined Heat and Power, Electric Power",Other Biomass,"2,954"
2008,1,CO,"Combined Heat and Power, Electric Power",Total,"140,730"
2008,1,CO,"Combined Heat and Power, Commercial Power",Petroleum,0
2008,1,CO,"Combined Heat and Power, Commercial Power",Natural Gas,"9,235"
2008,1,CO,"Combined Heat and Power, Commercial Power",Total,"9,235"
2008,1,CO,"Combined Heat and Power, Industrial Power",Petroleum,1
2008,1,CO,"Combined Heat and Power, Industrial Power",Natural Gas,"1,616"
2008,1,CO,"Combined Heat and Power, Industrial Power",Other,"1,032"
2008,1,CO,"Combined Heat and Power, Industrial Power",Total,"2,649"
2008,1,CT,Total Electric Power Industry,Coal,"382,000"
2008,1,CT,Total Electric Power Industry,Petroleum,"33,674"
2008,1,CT,Total Electric Power Industry,Natural Gas,"737,080"
2008,1,CT,Total Electric Power Industry,Other Gases,0
2008,1,CT,Total Electric Power Industry,Nuclear,"1,506,855"
2008,1,CT,Total Electric Power Industry,Hydroelectric Conventional,"43,753"
2008,1,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,177
2008,1,CT,Total Electric Power Industry,Other Biomass,"55,285"
2008,1,CT,Total Electric Power Industry,Pumped Storage,"1,577"
2008,1,CT,Total Electric Power Industry,Other,"56,654"
2008,1,CT,Total Electric Power Industry,Total,"2,817,055"
2008,1,CT,"Electric Generators, Electric Utilities",Petroleum,353
2008,1,CT,"Electric Generators, Electric Utilities",Natural Gas,"1,049"
2008,1,CT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"3,644"
2008,1,CT,"Electric Generators, Electric Utilities",Other Biomass,0
2008,1,CT,"Electric Generators, Electric Utilities",Total,"5,046"
2008,1,CT,"Electric Generators, Independent Power Producers",Coal,"247,911"
2008,1,CT,"Electric Generators, Independent Power Producers",Petroleum,"30,821"
2008,1,CT,"Electric Generators, Independent Power Producers",Natural Gas,"675,318"
2008,1,CT,"Electric Generators, Independent Power Producers",Other Gases,0
2008,1,CT,"Electric Generators, Independent Power Producers",Nuclear,"1,506,855"
2008,1,CT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"40,110"
2008,1,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,177
2008,1,CT,"Electric Generators, Independent Power Producers",Other Biomass,"55,285"
2008,1,CT,"Electric Generators, Independent Power Producers",Pumped Storage,"1,577"
2008,1,CT,"Electric Generators, Independent Power Producers",Other,"55,602"
2008,1,CT,"Electric Generators, Independent Power Producers",Total,"2,613,655"
2008,1,CT,"Combined Heat and Power, Electric Power",Coal,"134,089"
2008,1,CT,"Combined Heat and Power, Electric Power",Petroleum,9
2008,1,CT,"Combined Heat and Power, Electric Power",Natural Gas,"37,631"
2008,1,CT,"Combined Heat and Power, Electric Power",Total,"171,728"
2008,1,CT,"Combined Heat and Power, Commercial Power",Petroleum,8
2008,1,CT,"Combined Heat and Power, Commercial Power",Natural Gas,"3,995"
2008,1,CT,"Combined Heat and Power, Commercial Power",Total,"4,003"
2008,1,CT,"Combined Heat and Power, Industrial Power",Petroleum,"2,484"
2008,1,CT,"Combined Heat and Power, Industrial Power",Natural Gas,"19,087"
2008,1,CT,"Combined Heat and Power, Industrial Power",Other,"1,052"
2008,1,CT,"Combined Heat and Power, Industrial Power",Total,"22,623"
2008,1,DC,Total Electric Power Industry,Petroleum,"2,997"
2008,1,DC,Total Electric Power Industry,Total,"2,997"
2008,1,DC,"Electric Generators, Independent Power Producers",Petroleum,"2,997"
2008,1,DC,"Electric Generators, Independent Power Producers",Total,"2,997"
2008,1,DE,Total Electric Power Industry,Coal,"593,845"
2008,1,DE,Total Electric Power Industry,Petroleum,"35,678"
2008,1,DE,Total Electric Power Industry,Natural Gas,"55,730"
2008,1,DE,Total Electric Power Industry,Other Gases,"79,935"
2008,1,DE,Total Electric Power Industry,Other Biomass,"16,684"
2008,1,DE,Total Electric Power Industry,Other,767
2008,1,DE,Total Electric Power Industry,Total,"782,639"
2008,1,DE,"Electric Generators, Electric Utilities",Petroleum,81
2008,1,DE,"Electric Generators, Electric Utilities",Natural Gas,736
2008,1,DE,"Electric Generators, Electric Utilities",Total,817
2008,1,DE,"Electric Generators, Independent Power Producers",Coal,"425,471"
2008,1,DE,"Electric Generators, Independent Power Producers",Petroleum,"28,365"
2008,1,DE,"Electric Generators, Independent Power Producers",Natural Gas,"53,287"
2008,1,DE,"Electric Generators, Independent Power Producers",Other Biomass,"5,462"
2008,1,DE,"Electric Generators, Independent Power Producers",Total,"512,586"
2008,1,DE,"Combined Heat and Power, Electric Power",Coal,"161,314"
2008,1,DE,"Combined Heat and Power, Electric Power",Petroleum,845
2008,1,DE,"Combined Heat and Power, Electric Power",Natural Gas,481
2008,1,DE,"Combined Heat and Power, Electric Power",Other Biomass,"11,222"
2008,1,DE,"Combined Heat and Power, Electric Power",Total,"173,862"
2008,1,DE,"Combined Heat and Power, Industrial Power",Coal,"7,059"
2008,1,DE,"Combined Heat and Power, Industrial Power",Petroleum,"6,387"
2008,1,DE,"Combined Heat and Power, Industrial Power",Natural Gas,"1,226"
2008,1,DE,"Combined Heat and Power, Industrial Power",Other Gases,"79,935"
2008,1,DE,"Combined Heat and Power, Industrial Power",Other,767
2008,1,DE,"Combined Heat and Power, Industrial Power",Total,"95,374"
2008,1,FL,Total Electric Power Industry,Coal,"6,025,170"
2008,1,FL,Total Electric Power Industry,Petroleum,"783,831"
2008,1,FL,Total Electric Power Industry,Natural Gas,"6,932,946"
2008,1,FL,Total Electric Power Industry,Other Gases,636
2008,1,FL,Total Electric Power Industry,Nuclear,"2,823,667"
2008,1,FL,Total Electric Power Industry,Hydroelectric Conventional,"20,778"
2008,1,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,"156,568"
2008,1,FL,Total Electric Power Industry,Other Biomass,"213,900"
2008,1,FL,Total Electric Power Industry,Other,"252,484"
2008,1,FL,Total Electric Power Industry,Total,"17,209,979"
2008,1,FL,"Electric Generators, Electric Utilities",Coal,"5,540,405"
2008,1,FL,"Electric Generators, Electric Utilities",Petroleum,"766,948"
2008,1,FL,"Electric Generators, Electric Utilities",Natural Gas,"6,306,195"
2008,1,FL,"Electric Generators, Electric Utilities",Nuclear,"2,823,667"
2008,1,FL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"20,778"
2008,1,FL,"Electric Generators, Electric Utilities",Other Biomass,"5,379"
2008,1,FL,"Electric Generators, Electric Utilities",Total,"15,463,373"
2008,1,FL,"Electric Generators, Independent Power Producers",Petroleum,"4,561"
2008,1,FL,"Electric Generators, Independent Power Producers",Natural Gas,"335,511"
2008,1,FL,"Electric Generators, Independent Power Producers",Other Gases,1
2008,1,FL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,"14,023"
2008,1,FL,"Electric Generators, Independent Power Producers",Other Biomass,"147,859"
2008,1,FL,"Electric Generators, Independent Power Producers",Other,"110,174"
2008,1,FL,"Electric Generators, Independent Power Producers",Total,"612,129"
2008,1,FL,"Combined Heat and Power, Electric Power",Coal,"457,786"
2008,1,FL,"Combined Heat and Power, Electric Power",Petroleum,291
2008,1,FL,"Combined Heat and Power, Electric Power",Natural Gas,"225,220"
2008,1,FL,"Combined Heat and Power, Electric Power",Other Gases,0
2008,1,FL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,"10,213"
2008,1,FL,"Combined Heat and Power, Electric Power",Other Biomass,"19,769"
2008,1,FL,"Combined Heat and Power, Electric Power",Other,0
2008,1,FL,"Combined Heat and Power, Electric Power",Total,"713,279"
2008,1,FL,"Combined Heat and Power, Commercial Power",Petroleum,0
2008,1,FL,"Combined Heat and Power, Commercial Power",Natural Gas,"1,732"
2008,1,FL,"Combined Heat and Power, Commercial Power",Other Biomass,"4,052"
2008,1,FL,"Combined Heat and Power, Commercial Power",Total,"5,784"
2008,1,FL,"Combined Heat and Power, Industrial Power",Coal,"26,978"
2008,1,FL,"Combined Heat and Power, Industrial Power",Petroleum,"12,031"
2008,1,FL,"Combined Heat and Power, Industrial Power",Natural Gas,"64,288"
2008,1,FL,"Combined Heat and Power, Industrial Power",Other Gases,634
2008,1,FL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"132,332"
2008,1,FL,"Combined Heat and Power, Industrial Power",Other Biomass,"36,841"
2008,1,FL,"Combined Heat and Power, Industrial Power",Other,"142,310"
2008,1,FL,"Combined Heat and Power, Industrial Power",Total,"415,414"
2008,1,GA,Total Electric Power Industry,Coal,"7,627,889"
2008,1,GA,Total Electric Power Industry,Petroleum,"94,045"
2008,1,GA,Total Electric Power Industry,Natural Gas,"1,223,945"
2008,1,GA,Total Electric Power Industry,Nuclear,"3,044,593"
2008,1,GA,Total Electric Power Industry,Hydroelectric Conventional,"169,652"
2008,1,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,"233,457"
2008,1,GA,Total Electric Power Industry,Other Biomass,"5,479"
2008,1,GA,Total Electric Power Industry,Pumped Storage,"-38,914"
2008,1,GA,Total Electric Power Industry,Other,"5,030"
2008,1,GA,Total Electric Power Industry,Total,"12,365,176"
2008,1,GA,"Electric Generators, Electric Utilities",Coal,"7,552,388"
2008,1,GA,"Electric Generators, Electric Utilities",Petroleum,"11,438"
2008,1,GA,"Electric Generators, Electric Utilities",Natural Gas,"729,579"
2008,1,GA,"Electric Generators, Electric Utilities",Nuclear,"3,044,593"
2008,1,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"167,731"
2008,1,GA,"Electric Generators, Electric Utilities",Pumped Storage,"-38,914"
2008,1,GA,"Electric Generators, Electric Utilities",Total,"11,466,814"
2008,1,GA,"Electric Generators, Independent Power Producers",Petroleum,"4,553"
2008,1,GA,"Electric Generators, Independent Power Producers",Natural Gas,"465,843"
2008,1,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,177
2008,1,GA,"Electric Generators, Independent Power Producers",Other Biomass,"1,415"
2008,1,GA,"Electric Generators, Independent Power Producers",Other,0
2008,1,GA,"Electric Generators, Independent Power Producers",Total,"471,988"
2008,1,GA,"Combined Heat and Power, Electric Power",Petroleum,"1,064"
2008,1,GA,"Combined Heat and Power, Electric Power",Natural Gas,"8,426"
2008,1,GA,"Combined Heat and Power, Electric Power",Total,"9,490"
2008,1,GA,"Combined Heat and Power, Commercial Power",Petroleum,339
2008,1,GA,"Combined Heat and Power, Commercial Power",Natural Gas,0
2008,1,GA,"Combined Heat and Power, Commercial Power",Total,339
2008,1,GA,"Combined Heat and Power, Industrial Power",Coal,"75,501"
2008,1,GA,"Combined Heat and Power, Industrial Power",Petroleum,"76,652"
2008,1,GA,"Combined Heat and Power, Industrial Power",Natural Gas,"20,096"
2008,1,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,"1,744"
2008,1,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,"233,457"
2008,1,GA,"Combined Heat and Power, Industrial Power",Other Biomass,"4,064"
2008,1,GA,"Combined Heat and Power, Industrial Power",Other,"5,030"
2008,1,GA,"Combined Heat and Power, Industrial Power",Total,"416,544"
2008,1,HI,Total Electric Power Industry,Coal,"141,972"
2008,1,HI,Total Electric Power Industry,Petroleum,"682,582"
2008,1,HI,Total Electric Power Industry,Other Gases,"3,526"
2008,1,HI,Total Electric Power Industry,Hydroelectric Conventional,"14,841"
2008,1,HI,Total Electric Power Industry,Wind,"30,542"
2008,1,HI,Total Electric Power Industry,Solar Thermal and Photovoltaic,0
2008,1,HI,Total Electric Power Industry,Geothermal,"20,574"
2008,1,HI,Total Electric Power Industry,Other Biomass,"16,987"
2008,1,HI,Total Electric Power Industry,Other,"14,451"
2008,1,HI,Total Electric Power Industry,Total,"925,475"
2008,1,HI,"Electric Generators, Electric Utilities",Petroleum,"525,169"
2008,1,HI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,"3,145"
2008,1,HI,"Electric Generators, Electric Utilities",Wind,34
2008,1,HI,"Electric Generators, Electric Utilities",Total,"528,348"
2008,1,HI,"Electric Generators, Independent Power Producers",Petroleum,"31,502"
2008,1,HI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,"4,786"
2008,1,HI,"Electric Generators, Independent Power Producers",Wind,"30,508"
2008,1,HI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,0
2008,1,HI,"Electric Generators, Independent Power Producers",Geothermal,"20,574"
